class,region,imp
neg,inside,0.09552665
neg,inside,0.09249323
neg,inside,0.31723803
neg,inside,0.00033336214
neg,inside,0.0658114
neg,inside,0.112611756
neg,inside,0.06791664
neg,inside,0.10263556
neg,inside,0.22073482
neg,inside,0.001930078
neg,inside,0.03589998
neg,inside,0.00027526054
neg,inside,0.11999043
neg,inside,0.07304516
neg,inside,0.0010508167
neg,inside,0.0004533823
neg,inside,0.0011250784
neg,inside,0.00087291544
neg,inside,0.0836678
neg,inside,0.05653738
neg,inside,0.048569947
neg,inside,0.1096305
neg,inside,0.00053411216
neg,inside,0.0014129956
neg,inside,0.14388394
neg,inside,0.15692976
neg,inside,0.0024643738
neg,inside,0.15976685
neg,inside,0.0013220514
neg,inside,0.0005313934
neg,inside,0.11117517
neg,inside,0.086002596
neg,inside,0.17231196
neg,inside,0.0052454676
neg,inside,0.00022317494
neg,inside,0.093906894
neg,inside,0.018123982
neg,inside,0.16095744
neg,inside,0.0011387605
neg,inside,0.07245059
neg,inside,0.22702396
neg,inside,0.028490247
neg,inside,0.086698085
neg,inside,0.19162783
neg,inside,0.07578078
neg,inside,0.19460167
neg,inside,0.05629412
neg,inside,0.123389125
neg,inside,0.048837837
neg,inside,0.0012307814
neg,inside,0.0022629024
neg,inside,0.2809689
neg,inside,0.049446557
neg,inside,0.09026328
neg,inside,0.102536105
neg,inside,0.0014923281
neg,inside,0.0005986083
neg,inside,0.17514838
neg,inside,0.00091132935
neg,inside,0.112701625
neg,inside,0.24620706
neg,inside,0.00022789408
neg,inside,0.0019883865
neg,inside,0.10017907
neg,inside,0.092565075
neg,inside,0.0101195825
neg,inside,0.08622343
neg,inside,0.21442842
neg,inside,0.11023093
neg,inside,0.0006606181
neg,inside,0.0027769892
neg,inside,0.0066498066
neg,inside,0.0016647553
neg,inside,0.0025262376
neg,inside,0.0008972168
neg,inside,0.001259534
neg,inside,0.17202704
neg,inside,0.0013225874
neg,inside,0.0033036722
neg,inside,0.008177922
neg,inside,0.04543563
neg,inside,0.007767196
neg,inside,0.19837911
neg,inside,0.29708898
neg,inside,0.00058089365
neg,inside,0.18128252
neg,inside,0.16749597
neg,inside,0.12805235
neg,inside,0.008769488
neg,inside,0.12067265
neg,inside,0.015042094
neg,inside,0.06379887
neg,inside,0.000908494
neg,inside,0.00019873233
neg,inside,0.0013456462
neg,inside,0.010381613
neg,inside,0.24183759
neg,inside,0.0012491317
neg,inside,0.00047866825
neg,inside,0.13043754
neg,inside,0.025905592
neg,inside,0.0004221939
neg,inside,0.19335519
neg,inside,0.13070561
neg,inside,0.0030445845
neg,inside,0.0018431492
neg,inside,0.0011174985
neg,inside,0.07469823
neg,inside,0.15772727
neg,inside,0.18088263
neg,inside,0.0024762687
neg,inside,0.258757
neg,inside,0.00439845
neg,inside,0.037539847
neg,inside,0.0012602439
neg,inside,0.0002894566
neg,inside,0.0009596888
neg,inside,0.0027393082
neg,inside,0.20606278
neg,inside,0.33487204
neg,inside,0.11771808
neg,inside,0.027981564
neg,inside,0.14739224
neg,inside,0.05659353
neg,inside,0.06113529
neg,inside,0.007484436
neg,inside,0.05441023
neg,inside,0.0023134362
neg,inside,0.06194388
neg,inside,0.0012332682
neg,inside,0.12706333
neg,inside,0.0015443304
neg,inside,0.010972008
neg,inside,0.08306928
neg,inside,0.001240205
neg,inside,0.109972335
neg,inside,0.04690125
neg,inside,0.053296782
neg,inside,0.00044202805
neg,inside,0.0014773282
neg,inside,0.15494102
neg,inside,0.0460363
neg,inside,0.06172251
neg,inside,0.0015186685
neg,inside,0.0007731403
neg,inside,0.19131336
neg,inside,0.1172983
neg,inside,0.1111045
neg,inside,0.19580282
neg,inside,0.05684135
neg,inside,0.0009598277
neg,inside,0.00025269194
neg,inside,0.09139824
neg,inside,0.17336035
neg,inside,0.2948946
neg,inside,0.0021022568
neg,inside,0.14117989
neg,inside,0.052581538
neg,inside,0.19238555
neg,inside,0.09776741
neg,inside,0.16887806
neg,inside,0.0034280068
neg,inside,0.0005351824
neg,inside,0.033685043
neg,inside,0.0002337055
neg,inside,0.010313102
neg,inside,0.007895837
neg,inside,0.07208416
neg,inside,0.24942182
neg,inside,0.15037775
neg,inside,0.0014918647
neg,inside,0.044651374
neg,inside,0.05705336
neg,inside,0.05525246
neg,inside,0.1635411
neg,inside,0.02535474
neg,inside,0.039515663
neg,inside,0.00032288683
neg,inside,0.098548174
neg,inside,0.0026733307
neg,inside,0.007725387
neg,inside,0.006981947
neg,inside,0.0033714771
neg,inside,0.21973877
neg,inside,0.09107652
neg,inside,0.0039007755
neg,inside,0.066380635
neg,inside,0.27528703
neg,inside,0.001370617
neg,inside,0.0009224282
neg,inside,0.00043041565
neg,inside,0.007907003
neg,inside,0.06827361
neg,inside,0.19304384
neg,inside,0.0047405832
neg,inside,0.1473875
neg,inside,0.08010064
neg,inside,0.06438346
neg,inside,0.0006319682
neg,inside,0.04874027
neg,inside,0.19331996
neg,inside,0.0069765993
neg,inside,0.13731337
neg,inside,0.22132292
neg,inside,0.00019179452
neg,inside,0.11841159
neg,inside,0.0038892063
neg,inside,0.17462923
neg,inside,0.00019115391
neg,inside,0.00056032545
neg,inside,0.11427739
neg,inside,0.014628775
neg,inside,0.00029091607
neg,inside,0.0013243811
neg,inside,0.00027122497
neg,inside,0.2491126
neg,inside,0.022379894
neg,inside,0.02466863
neg,inside,0.074651316
neg,inside,0.03682631
neg,inside,0.0010272943
neg,inside,0.079111114
neg,inside,0.07132987
neg,inside,0.08817151
neg,inside,0.009654427
neg,inside,0.025097378
neg,inside,0.21926235
neg,inside,0.031595122
neg,inside,0.19723912
neg,inside,0.09682295
neg,inside,0.0010695702
neg,inside,0.23580606
neg,inside,0.0017718077
neg,inside,0.00578684
neg,inside,0.09762054
neg,inside,0.042612832
neg,inside,0.2493838
neg,inside,0.02764267
neg,inside,0.21688472
neg,inside,0.094628386
neg,inside,0.0012646732
neg,inside,0.23751399
neg,inside,0.113166645
neg,inside,0.2162905
neg,inside,0.012570308
neg,inside,0.00023597218
neg,inside,0.026994418
neg,inside,0.0063243927
neg,inside,0.0002830101
neg,inside,0.029363895
neg,inside,0.06632437
neg,inside,0.47646442
neg,inside,0.00029962853
neg,inside,0.2104684
neg,inside,0.0010048707
neg,inside,0.11763586
neg,inside,0.20646253
neg,inside,0.15935479
neg,inside,0.070358485
neg,inside,0.00043387635
neg,inside,0.0014428225
neg,inside,0.08538366
neg,inside,0.17303893
neg,inside,0.011304579
neg,inside,0.00022425475
neg,inside,0.0018482665
neg,inside,0.11398294
neg,inside,0.19705261
neg,inside,0.0005684021
neg,inside,0.08123371
neg,inside,0.057734754
neg,inside,0.05414906
neg,inside,0.0760793
neg,inside,0.09465201
neg,inside,0.08644727
neg,inside,0.00540919
neg,inside,0.12711866
neg,inside,0.0031108963
neg,inside,0.0014677516
neg,inside,0.0012631072
neg,inside,0.00061264035
neg,inside,0.077800855
neg,inside,0.0004862272
neg,inside,0.000254416
neg,inside,0.0042747245
neg,inside,0.001617279
neg,inside,0.00028017795
neg,inside,0.20209014
neg,inside,0.07345575
neg,inside,0.20766947
neg,inside,0.059512522
neg,inside,0.11792789
neg,inside,0.07923273
neg,inside,0.07458273
neg,inside,0.14439556
neg,inside,0.07241613
neg,inside,0.1190119
neg,inside,0.11237468
neg,inside,0.0063438765
neg,inside,0.0048062885
neg,inside,0.25609112
neg,inside,0.08053592
neg,inside,0.10315904
neg,inside,0.0379658
neg,inside,0.012567761
neg,inside,0.30743673
neg,inside,0.00019528315
neg,inside,0.019562578
neg,inside,0.0003014247
neg,inside,0.0037432292
neg,inside,0.00033639043
neg,inside,0.00461929
neg,inside,0.0032963178
neg,inside,0.1968024
neg,inside,0.22926089
neg,inside,0.14135939
neg,inside,0.20717034
neg,inside,0.16511005
neg,inside,0.00063643453
neg,inside,0.1563668
neg,inside,0.03284866
neg,inside,0.00050542684
neg,inside,0.097224645
neg,inside,0.0012232029
neg,inside,0.0064321756
neg,inside,0.042599224
neg,inside,0.13964465
neg,inside,0.0033129342
neg,inside,0.03704607
neg,inside,0.118549325
neg,inside,0.0017757078
neg,inside,0.20480153
neg,inside,0.0024723255
neg,inside,0.12788801
neg,inside,0.00029708177
neg,inside,0.0019617083
neg,inside,0.018746797
neg,inside,0.19684853
neg,inside,0.0021257931
neg,inside,0.03819029
neg,inside,0.0043972456
neg,inside,0.06934761
neg,inside,0.13306865
neg,inside,0.0024645834
neg,inside,0.13575915
neg,inside,0.024408024
neg,inside,0.1694188
neg,inside,0.09477809
neg,inside,0.00035278
neg,inside,0.06844776
neg,inside,0.025781177
neg,inside,0.16969705
neg,inside,0.0003348305
neg,inside,0.22383015
neg,inside,0.00032234192
neg,inside,0.15389152
neg,inside,0.0002781338
neg,inside,0.003945293
neg,inside,0.17410767
neg,inside,0.01666646
neg,inside,0.0012115177
neg,inside,0.14989024
neg,inside,0.0008770776
neg,inside,0.10363112
neg,inside,0.18868625
neg,inside,0.12158323
neg,inside,0.11370295
neg,inside,0.18075697
neg,inside,0.0005765973
neg,inside,0.17611831
neg,inside,0.11579278
neg,inside,0.0010974907
neg,inside,0.05707654
neg,inside,0.0003272548
neg,inside,0.11357029
neg,inside,0.04570523
neg,inside,0.046871293
neg,inside,0.00023609295
neg,inside,0.00041760338
neg,inside,0.0002117735
neg,inside,0.1911224
neg,inside,0.00088442414
neg,inside,0.18584935
neg,inside,0.060556483
neg,inside,0.0002162833
neg,inside,0.0010416447
neg,inside,0.030639894
neg,inside,0.21654586
neg,inside,0.0022715197
neg,inside,0.1524418
neg,inside,0.006060153
neg,inside,0.07898306
neg,inside,0.0009267037
neg,inside,0.0030438446
neg,inside,0.1493446
neg,inside,0.0021706892
neg,inside,0.0468292
neg,inside,0.12363697
neg,inside,0.01909733
neg,inside,0.12908415
neg,inside,0.24872665
neg,inside,0.00025773424
neg,inside,0.00036321545
neg,inside,0.0004360155
neg,inside,0.029210001
neg,inside,0.00031833936
neg,inside,0.0019398041
neg,inside,0.19147196
neg,inside,0.0002578608
neg,inside,0.20242642
neg,inside,0.14078945
neg,inside,0.00044083595
neg,inside,0.17574468
neg,inside,0.005542885
neg,inside,0.0014015159
neg,inside,0.059841864
neg,inside,0.21742806
neg,inside,0.0007984781
neg,inside,0.16798349
neg,inside,0.0022396876
neg,inside,0.04453136
neg,inside,0.036611136
neg,inside,0.00020828246
neg,inside,0.014177831
neg,inside,0.00024735334
neg,inside,0.11686412
neg,inside,0.12002269
neg,inside,0.05694139
neg,inside,0.07012949
neg,inside,0.09624167
neg,inside,0.00028765644
neg,inside,0.0011620868
neg,inside,0.0060765194
neg,inside,0.078334376
neg,inside,0.000897432
neg,inside,0.13981706
neg,inside,0.0016061565
neg,inside,0.13886853
neg,inside,0.23339713
neg,inside,0.00477457
neg,inside,0.13437635
neg,inside,0.04680884
neg,inside,0.009337954
neg,inside,0.0002746208
neg,inside,0.06321255
neg,inside,0.063988656
neg,inside,0.15660928
neg,inside,0.0011935711
neg,inside,0.15562266
neg,inside,0.06786548
neg,inside,0.0026334354
neg,inside,0.05891395
neg,inside,0.17730427
neg,inside,0.0010337332
neg,inside,0.19928133
neg,inside,0.031997092
neg,inside,0.00072015857
neg,inside,0.16389278
neg,inside,0.0032559498
neg,inside,0.0113522615
neg,inside,0.24088311
neg,inside,0.13276577
neg,inside,0.18137743
neg,inside,0.00017504257
neg,inside,0.06401049
neg,inside,0.00030171243
neg,inside,0.22883862
neg,inside,0.2228289
neg,inside,0.09489911
neg,inside,0.00064733287
neg,inside,0.083964564
neg,inside,0.0003599702
neg,inside,0.092262216
neg,inside,0.10978562
neg,inside,0.07306714
neg,inside,0.03939262
neg,inside,0.18089744
neg,inside,0.002110981
neg,inside,0.13146701
neg,inside,0.01875035
neg,inside,0.0156833
neg,inside,0.039984696
neg,inside,0.17834471
neg,inside,0.04724758
neg,inside,0.051349003
neg,inside,0.0006181118
neg,inside,0.06781742
neg,inside,0.0008647305
neg,inside,0.18178955
neg,inside,0.18212971
neg,inside,0.17507572
neg,inside,0.00040649236
neg,inside,0.095476635
neg,inside,0.10319955
neg,inside,0.059913464
neg,inside,0.2880547
neg,inside,0.03138426
neg,inside,0.15432568
neg,inside,0.001328566
neg,inside,0.0001820173
neg,inside,0.029070085
neg,inside,0.00042648026
neg,inside,0.0004855303
neg,inside,0.10786817
neg,inside,0.07055629
neg,inside,0.29770488
neg,inside,0.16399184
neg,inside,0.0003359318
neg,inside,0.0014962355
neg,inside,0.11191365
neg,inside,0.05893818
neg,inside,0.1618202
neg,inside,0.12694404
neg,inside,0.0754425
neg,inside,0.17727953
neg,inside,0.0068670907
neg,inside,0.00031845155
neg,inside,0.0015712866
neg,inside,0.017319264
neg,inside,0.25521177
neg,inside,0.13520443
neg,inside,0.20211242
neg,inside,0.00024037612
neg,inside,0.19208723
neg,inside,0.10799605
neg,inside,0.0017775561
neg,inside,0.15852161
neg,inside,0.14093253
neg,inside,0.09084463
neg,inside,0.015749322
neg,inside,0.14211223
neg,inside,0.030901898
neg,inside,0.003770746
neg,inside,0.23701169
neg,inside,0.07055107
neg,inside,0.15200211
neg,inside,0.0868037
neg,inside,0.003572426
neg,inside,0.5080075
neg,inside,0.00034910368
neg,inside,0.14149188
neg,inside,0.0015108224
neg,inside,0.06941072
neg,inside,0.000439391
neg,inside,0.071819976
neg,inside,0.008884771
neg,inside,0.008708963
neg,inside,0.12342636
neg,inside,0.16163398
neg,inside,0.121780135
neg,inside,0.0004453063
neg,inside,0.00079332985
neg,inside,0.0015982115
neg,inside,0.00029790401
neg,inside,0.09872836
neg,inside,0.1297878
neg,inside,0.054426484
neg,inside,0.0030618452
neg,inside,0.0002867858
neg,inside,0.19899328
neg,inside,0.07293306
neg,inside,0.19833234
neg,inside,0.04603338
neg,inside,0.00063513295
neg,inside,0.008132166
neg,inside,0.18779549
neg,inside,0.013221827
neg,inside,0.13578673
neg,inside,0.15574184
neg,inside,0.0566552
neg,inside,0.07954462
neg,inside,0.013819578
neg,inside,0.0047517177
neg,inside,0.00021347997
neg,inside,0.00082222134
neg,inside,0.029137695
neg,inside,0.047653675
neg,inside,0.3722382
neg,inside,0.00082216406
neg,inside,0.034821443
neg,inside,0.000476506
neg,inside,0.0033379153
neg,inside,0.2659335
neg,inside,0.00054087106
neg,inside,0.0020997066
neg,inside,0.111792244
neg,inside,0.12517877
neg,inside,0.17730825
neg,inside,0.0016037389
neg,inside,0.17000796
neg,inside,0.20808348
neg,inside,0.00029057148
neg,inside,0.15172878
neg,inside,0.019189764
neg,inside,0.0009016238
neg,inside,0.0014195669
neg,inside,0.0772769
neg,inside,0.19414443
neg,inside,0.011311942
neg,inside,0.021687588
neg,inside,0.00076093856
neg,inside,0.16766411
neg,inside,0.0026301472
neg,inside,0.09611383
neg,inside,0.0006103743
neg,inside,0.0012814532
neg,inside,0.0052574086
neg,inside,0.19241823
neg,inside,0.15162691
neg,inside,0.002246833
neg,inside,0.012316632
neg,inside,0.0012616543
neg,inside,0.0005809933
neg,inside,0.16784275
neg,inside,0.15595058
neg,inside,0.0014551027
neg,inside,0.012288758
neg,inside,0.0014243311
neg,inside,0.0010650464
neg,inside,0.18308985
neg,inside,0.035393666
neg,inside,0.0003269116
neg,inside,0.23702808
neg,inside,0.010121173
neg,inside,0.0012505297
neg,inside,0.10506401
neg,inside,0.0840489
neg,inside,0.044156235
neg,inside,0.051799174
neg,inside,0.054524228
neg,inside,0.10351637
neg,inside,0.0008390366
neg,inside,0.00012499756
neg,inside,0.16081713
neg,inside,0.06383142
neg,inside,0.14170092
neg,inside,0.114215426
neg,inside,0.10204182
neg,inside,0.19156884
neg,inside,0.0008039651
neg,inside,0.20918012
neg,inside,0.00040983938
neg,inside,0.00023635227
neg,inside,0.001306887
neg,inside,0.0027954918
neg,inside,0.013218738
neg,inside,0.13764773
neg,inside,0.0004288548
neg,inside,0.00019728568
neg,inside,0.0342041
neg,inside,0.21257001
neg,inside,0.06865285
neg,inside,0.0013081896
neg,inside,0.2460209
neg,inside,0.31092477
neg,inside,0.06794722
neg,inside,0.13646463
neg,inside,0.098278776
neg,inside,0.00025319296
neg,inside,0.25501335
neg,inside,0.12724136
neg,inside,0.052266713
neg,inside,0.13573724
neg,inside,0.3098982
neg,inside,0.18859673
neg,inside,0.033726934
neg,inside,0.053835794
neg,inside,0.0015711072
neg,inside,0.1176691
neg,inside,0.2253643
neg,inside,0.054314345
neg,inside,0.1301394
neg,inside,0.10471348
neg,inside,0.0004962147
neg,inside,0.10488758
neg,inside,0.172589
neg,inside,0.06704734
neg,inside,0.06286727
neg,inside,0.13505906
neg,inside,0.0005918836
neg,inside,0.043489162
neg,inside,0.00042614184
neg,inside,0.00020535791
neg,inside,0.0014322071
neg,inside,0.23097403
neg,inside,0.0014449209
neg,inside,0.00027277975
neg,inside,0.00062886876
neg,outside,0.026177874
neg,outside,0.00043878495
neg,outside,0.04205857
neg,outside,0.0044802823
neg,outside,0.06513926
neg,outside,0.034194175
neg,outside,0.011895162
neg,outside,0.052223388
neg,outside,0.0008218099
neg,outside,0.0077502644
neg,outside,0.036290847
neg,outside,0.14553271
neg,outside,0.0012786087
neg,outside,0.0015374587
neg,outside,0.00077821023
neg,outside,0.00023935942
neg,outside,0.0544393
neg,outside,0.056092676
neg,outside,0.10612814
neg,outside,0.07268827
neg,outside,0.07095189
neg,outside,0.060531285
neg,outside,0.090787366
neg,outside,0.0010806454
neg,outside,0.0031256622
neg,outside,0.02935449
neg,outside,0.0002405318
neg,outside,0.074625365
neg,outside,0.042423997
neg,outside,0.00051487953
neg,outside,0.06700501
neg,outside,0.00041658527
neg,outside,0.0005882591
neg,outside,0.0008703726
neg,outside,0.010872914
neg,outside,0.08678801
neg,outside,0.0005162305
neg,outside,0.07970403
neg,outside,0.051925786
neg,outside,0.07983757
neg,outside,0.00032139738
neg,outside,0.0012347715
neg,outside,0.000830552
neg,outside,0.050023787
neg,outside,0.011335194
neg,outside,0.00022514685
neg,outside,0.00018550818
neg,outside,0.01016498
neg,outside,0.020379988
neg,outside,0.0005824114
neg,outside,0.07386845
neg,outside,0.0437841
neg,outside,0.07933381
neg,outside,0.041061457
neg,outside,0.06849649
neg,outside,0.00096150674
neg,outside,0.06039224
neg,outside,0.0006424889
neg,outside,0.077976905
neg,outside,0.033252392
neg,outside,0.0067578056
neg,outside,0.037426867
neg,outside,0.061407633
neg,outside,0.058209803
neg,outside,0.026505802
neg,outside,0.086378045
neg,outside,0.0003073753
neg,outside,0.053479623
neg,outside,0.027896786
neg,outside,0.081320524
neg,outside,0.00082231994
neg,outside,0.0003803811
neg,outside,0.026037056
neg,outside,0.05516654
neg,outside,0.0666596
neg,outside,0.00017263304
neg,outside,0.0016732112
neg,outside,0.0017528293
neg,outside,0.031284757
neg,outside,0.04232774
neg,outside,0.00020203575
neg,outside,0.046561133
neg,outside,0.00027916033
neg,outside,0.00021296948
neg,outside,0.06303786
neg,outside,0.0002764735
neg,outside,0.06776043
neg,outside,0.034581
neg,outside,0.040309586
neg,outside,0.036216304
neg,outside,0.06620215
neg,outside,0.000588775
neg,outside,0.002274203
neg,outside,0.04929393
neg,outside,0.08390898
neg,outside,0.013253463
neg,outside,0.049961634
neg,outside,0.07791759
neg,outside,0.073679276
neg,outside,0.065538935
neg,outside,0.00033067583
neg,outside,0.00033773578
neg,outside,0.020418746
neg,outside,0.00017653809
neg,outside,0.00022034816
neg,outside,0.00031204635
neg,outside,0.0027857781
neg,outside,0.00020660165
neg,outside,0.07750687
neg,outside,0.06424149
neg,outside,0.026170895
neg,outside,0.06842667
neg,outside,0.0003654094
neg,outside,0.010617218
neg,outside,0.00085994217
neg,outside,0.0003166988
neg,outside,0.060971018
neg,outside,0.031975433
neg,outside,0.06958959
neg,outside,0.05845624
neg,outside,0.03428456
neg,outside,0.0014652767
neg,outside,0.14225832
neg,outside,0.025970893
neg,outside,0.0007517913
neg,outside,0.061290506
neg,outside,0.05274741
neg,outside,0.019047394
neg,outside,0.000682756
neg,outside,0.053791434
neg,outside,0.0005364919
neg,outside,0.008716501
neg,outside,0.00024063697
neg,outside,0.00020023364
neg,outside,0.00032566758
neg,outside,0.020924402
neg,outside,0.048103057
neg,outside,0.005351995
neg,outside,0.00024914488
neg,outside,0.0003166456
neg,outside,0.04812451
neg,outside,0.065834045
neg,outside,0.06353836
neg,outside,0.0001454954
neg,outside,0.057473265
neg,outside,0.00040561156
neg,outside,0.11770717
neg,outside,0.00087578694
neg,outside,0.048623145
neg,outside,0.08333162
neg,outside,0.0006935857
neg,outside,0.046480417
neg,outside,0.00022649716
neg,outside,0.07640624
neg,outside,0.0010489905
neg,outside,0.0004515638
neg,outside,0.024738848
neg,outside,0.004934664
neg,outside,0.014076031
neg,outside,0.002743667
neg,outside,0.03032373
neg,outside,0.051340517
neg,outside,0.00024737025
neg,outside,0.00030747853
neg,outside,0.0008785581
neg,outside,0.00031114396
neg,outside,0.026543496
neg,outside,0.007906263
neg,outside,0.030038966
neg,outside,0.04928115
neg,outside,0.00022237092
neg,outside,0.0009913478
neg,outside,0.04828084
neg,outside,0.059355725
neg,outside,0.00019217399
neg,outside,0.048701286
neg,outside,0.074879505
neg,outside,0.013586242
neg,outside,0.002112289
neg,outside,0.06663213
neg,outside,0.033665877
neg,outside,0.06836956
neg,outside,0.00065123104
neg,outside,0.10848126
neg,outside,0.03271951
neg,outside,0.030467412
neg,outside,0.038001888
neg,outside,0.00028490426
neg,outside,0.033424493
neg,outside,0.0034329947
neg,outside,0.01793173
neg,outside,0.036474414
neg,outside,0.013410177
neg,outside,0.0005674976
neg,outside,0.049038965
neg,outside,0.00028362442
neg,outside,0.0008304447
neg,outside,0.034664452
neg,outside,0.00025393907
neg,outside,0.00024911322
neg,outside,0.0007658902
neg,outside,0.02390373
neg,outside,0.0009810771
neg,outside,0.0068988553
neg,outside,0.06774347
neg,outside,0.06708956
neg,outside,0.06611507
neg,outside,0.06718169
neg,outside,0.034730658
neg,outside,0.030948313
neg,outside,0.081992865
neg,outside,0.040386602
neg,outside,0.00022022857
neg,outside,0.00082003727
neg,outside,0.026073484
neg,outside,0.017018186
neg,outside,0.03750076
neg,outside,0.03601221
neg,outside,0.0003030881
neg,outside,0.00023278316
neg,outside,0.0011057259
neg,outside,0.034872815
neg,outside,0.026688298
neg,outside,0.05083847
neg,outside,0.0026669763
neg,outside,0.00022028896
neg,outside,0.040392008
neg,outside,0.06469943
neg,outside,0.06578699
neg,outside,0.0013742188
neg,outside,0.040066514
neg,outside,0.053217188
neg,outside,0.04869362
neg,outside,0.052327394
neg,outside,0.04420253
neg,outside,0.0011209577
neg,outside,0.04863443
neg,outside,0.073396
neg,outside,0.047786634
neg,outside,0.00030474103
neg,outside,0.047118284
neg,outside,0.059721995
neg,outside,0.05569853
neg,outside,0.013326631
neg,outside,0.06553632
neg,outside,0.05545366
neg,outside,0.07394254
neg,outside,0.102178596
neg,outside,0.01929105
neg,outside,0.056942895
neg,outside,0.023928473
neg,outside,0.003988399
neg,outside,0.042393293
neg,outside,0.018144613
neg,outside,0.06867507
neg,outside,0.00019459469
neg,outside,0.007341318
neg,outside,0.026586687
neg,outside,0.0148635525
neg,outside,0.000893127
neg,outside,0.00021615985
neg,outside,0.08082011
neg,outside,0.113377705
neg,outside,0.0195454
neg,outside,0.062456407
neg,outside,0.026240619
neg,outside,0.027129928
neg,outside,0.07535741
neg,outside,0.036860444
neg,outside,0.0008950702
neg,outside,0.07590679
neg,outside,0.00028579027
neg,outside,0.00029490708
neg,outside,0.0780141
neg,outside,0.00042782348
neg,outside,0.0010455035
neg,outside,0.06232352
neg,outside,0.027356949
neg,outside,0.06300499
neg,outside,0.0009191611
neg,outside,0.00020910702
neg,outside,0.05685575
neg,outside,0.032439068
neg,outside,0.00034504023
neg,outside,0.06837869
neg,outside,0.0009740474
neg,outside,0.054980308
neg,outside,0.0021416836
neg,outside,0.035705276
neg,outside,0.031888176
neg,outside,0.00020483756
neg,outside,0.002089798
neg,outside,0.046189316
neg,outside,0.036256388
neg,outside,0.00037539526
neg,outside,0.059634067
neg,outside,0.064140685
neg,outside,0.0013242817
neg,outside,0.0010491201
neg,outside,0.0001950928
neg,outside,0.00030390784
neg,outside,0.00073572854
neg,outside,0.0016377365
neg,outside,0.039536912
neg,outside,0.00025345766
neg,outside,0.002036503
neg,outside,0.054545216
neg,outside,0.011302866
neg,outside,0.0010056982
neg,outside,0.15992214
neg,outside,0.0011782608
neg,outside,0.046998188
neg,outside,0.046328336
neg,outside,0.054430656
neg,outside,0.06121427
neg,outside,0.00023111395
neg,outside,0.044899195
neg,outside,0.05344159
neg,outside,0.05757191
neg,outside,0.06199925
neg,outside,0.067183815
neg,outside,0.0011846137
neg,outside,0.023996592
neg,outside,0.00023554133
neg,outside,0.053663544
neg,outside,0.04550755
neg,outside,0.0004370926
neg,outside,0.00030468835
neg,outside,0.0008754435
neg,outside,0.00069050567
neg,outside,0.02747995
neg,outside,0.03661885
neg,outside,0.028322117
neg,outside,0.056244887
neg,outside,0.00028135043
neg,outside,0.0007003207
neg,outside,0.08953812
neg,outside,0.046836086
neg,outside,0.0018123767
neg,outside,0.062862605
neg,outside,0.0008605612
neg,outside,0.00019425926
neg,outside,0.063096024
neg,outside,0.034592178
neg,outside,0.062474288
neg,outside,0.0030253744
neg,outside,0.000189613
neg,outside,0.058831647
neg,outside,0.012434277
neg,outside,0.064608485
neg,outside,0.00079152914
neg,outside,0.02987935
neg,outside,0.07276194
neg,outside,0.01517102
neg,outside,0.060581822
neg,outside,0.064928524
neg,outside,0.050906394
neg,outside,0.041527305
neg,outside,0.026624955
neg,outside,0.061958563
neg,outside,0.040914144
neg,outside,0.0006631023
neg,outside,0.001677742
neg,outside,0.11603142
neg,outside,0.029104866
neg,outside,0.02520513
neg,outside,0.050338257
neg,outside,0.0008184701
neg,outside,0.00019813325
neg,outside,0.05713207
neg,outside,0.00044792087
neg,outside,0.044550132
neg,outside,0.057133023
neg,outside,0.00023338693
neg,outside,0.0013844734
neg,outside,0.045552414
neg,outside,0.036630563
neg,outside,0.0037223527
neg,outside,0.027944427
neg,outside,0.08039812
neg,outside,0.048338834
neg,outside,0.00056911557
neg,outside,0.0016482096
neg,outside,0.004264017
neg,outside,0.0013869981
neg,outside,0.001548394
neg,outside,0.000736589
neg,outside,0.00089089316
neg,outside,0.07918527
neg,outside,0.00093389914
neg,outside,0.0012253798
neg,outside,0.0043033133
neg,outside,0.02379849
neg,outside,0.004069246
neg,outside,0.061331563
neg,outside,0.07338865
neg,outside,0.00019371737
neg,outside,0.05734989
neg,outside,0.07408231
neg,outside,0.046677824
neg,outside,0.006870248
neg,outside,0.04056961
neg,outside,0.009268613
neg,outside,0.032227263
neg,outside,0.0006003718
neg,outside,0.00018465312
neg,outside,0.0006192173
neg,outside,0.0050800857
neg,outside,0.089801416
neg,outside,0.00045379667
neg,outside,0.0003022763
neg,outside,0.02299237
neg,outside,0.021532224
neg,outside,0.00033918163
neg,outside,0.07119223
neg,outside,0.041927584
neg,outside,0.0010638814
neg,outside,0.00086776493
neg,outside,0.0002654684
neg,outside,0.047362797
neg,outside,0.04936815
neg,outside,0.10454344
neg,outside,0.0009427658
neg,outside,0.0854981
neg,outside,0.0021478548
neg,outside,0.022658695
neg,outside,0.00060154486
neg,outside,0.00017766825
neg,outside,0.00056839024
neg,outside,0.00090816716
neg,outside,0.057688814
neg,outside,0.09779956
neg,outside,0.06817725
neg,outside,0.023474043
neg,outside,0.057391737
neg,outside,0.04263483
neg,outside,0.028533604
neg,outside,0.0019419586
neg,outside,0.02687208
neg,outside,0.0009791498
neg,outside,0.026459465
neg,outside,0.0008074893
neg,outside,0.07546168
neg,outside,0.00084450643
neg,outside,0.008075901
neg,outside,0.03820496
