mark,group,bin,position_bp,row_entropy
ATAC,A549 G4+ promoter,73,735.0,4.376996994018555
ATAC,A549 G4+ promoter,74,745.0,4.375199794769287
ATAC,A549 G4+ promoter,75,755.0,4.37653923034668
ATAC,A549 G4+ promoter,76,765.0,4.378683567047119
ATAC,A549 G4+ promoter,77,775.0,4.3819451332092285
ATAC,A549 G4+ promoter,78,785.0,4.384415626525879
ATAC,A549 G4+ promoter,79,795.0,4.387689113616943
ATAC,A549 G4+ promoter,80,805.0,4.3894944190979
ATAC,A549 G4+ promoter,81,815.0,4.391017913818359
ATAC,A549 G4+ promoter,82,825.0,4.393167018890381
ATAC,A549 G4+ promoter,83,835.0,4.395240306854248
ATAC,A549 G4+ promoter,84,845.0,4.395337104797363
ATAC,A549 G4+ promoter,85,855.0,4.396745681762695
ATAC,A549 G4+ promoter,86,865.0,4.398653030395508
ATAC,A549 G4+ promoter,87,875.0,4.402513027191162
ATAC,A549 G4+ promoter,88,885.0,4.406792163848877
ATAC,A549 G4+ promoter,89,895.0,4.408449649810791
ATAC,A549 G4+ promoter,90,905.0,4.409422874450684
ATAC,A549 G4+ promoter,91,915.0,4.4088592529296875
ATAC,A549 G4+ promoter,92,925.0,4.409600257873535
ATAC,A549 G4+ promoter,93,935.0,4.4117231369018555
ATAC,A549 G4+ promoter,94,945.0,4.415257930755615
ATAC,A549 G4+ promoter,95,955.0,4.418486595153809
ATAC,A549 G4+ promoter,96,965.0,4.418801307678223
ATAC,A549 G4+ promoter,97,975.0,4.415101528167725
ATAC,A549 G4+ promoter,98,985.0,4.411105155944824
ATAC,A549 G4+ promoter,99,995.0,4.4086809158325195
ATAC,A549 G4+ enhancer,0,5.0,4.486184597015381
ATAC,A549 G4+ enhancer,1,15.0,4.485666751861572
ATAC,A549 G4+ enhancer,2,25.0,4.488659381866455
ATAC,A549 G4+ enhancer,3,35.0,4.487660884857178
ATAC,A549 G4+ enhancer,4,45.0,4.488946437835693
ATAC,A549 G4+ enhancer,5,55.0,4.491959095001221
ATAC,A549 G4+ enhancer,6,65.0,4.493626594543457
ATAC,A549 G4+ enhancer,7,75.0,4.494250774383545
ATAC,A549 G4+ enhancer,8,85.0,4.493405818939209
ATAC,A549 G4+ enhancer,9,95.0,4.493520736694336
ATAC,A549 G4+ enhancer,10,105.0,4.493618488311768
ATAC,A549 G4+ enhancer,11,115.0,4.491703033447266
ATAC,A549 G4+ enhancer,12,125.0,4.492026329040527
ATAC,A549 G4+ enhancer,13,135.0,4.489808559417725
ATAC,A549 G4+ enhancer,14,145.0,4.4886932373046875
ATAC,A549 G4+ enhancer,15,155.0,4.487832546234131
ATAC,A549 G4+ enhancer,16,165.0,4.485822677612305
ATAC,A549 G4+ enhancer,17,175.0,4.4866814613342285
ATAC,A549 G4+ enhancer,18,185.0,4.487432479858398
ATAC,A549 G4+ enhancer,19,195.0,4.488704681396484
ATAC,A549 G4+ enhancer,20,205.0,4.487520694732666
ATAC,A549 G4+ enhancer,21,215.0,4.486354351043701
ATAC,A549 G4+ enhancer,22,225.0,4.4839372634887695
ATAC,A549 G4+ enhancer,23,235.0,4.478445053100586
ATAC,A549 G4+ enhancer,24,245.0,4.473721027374268
ATAC,A549 G4+ enhancer,25,255.0,4.471623420715332
ATAC,A549 G4+ enhancer,26,265.0,4.471713066101074
ATAC,A549 G4+ enhancer,27,275.0,4.471083164215088
ATAC,A549 G4+ enhancer,28,285.0,4.466987609863281
ATAC,A549 G4+ enhancer,29,295.0,4.463449954986572
ATAC,A549 G4+ enhancer,30,305.0,4.45882511138916
ATAC,A549 G4+ enhancer,31,315.0,4.453593730926514
ATAC,A549 G4+ enhancer,32,325.0,4.4469122886657715
ATAC,A549 G4+ enhancer,33,335.0,4.441369533538818
ATAC,A549 G4+ enhancer,34,345.0,4.437744140625
ATAC,A549 G4+ enhancer,35,355.0,4.437018871307373
ATAC,A549 G4+ enhancer,36,365.0,4.438319683074951
ATAC,A549 G4+ enhancer,37,375.0,4.441267013549805
ATAC,A549 G4+ enhancer,38,385.0,4.4393110275268555
ATAC,A549 G4+ enhancer,39,395.0,4.431795120239258
ATAC,A549 G4+ enhancer,40,405.0,4.422536849975586
ATAC,A549 G4+ enhancer,41,415.0,4.416370868682861
ATAC,A549 G4+ enhancer,42,425.0,4.416457653045654
ATAC,A549 G4+ enhancer,43,435.0,4.4182658195495605
ATAC,A549 G4+ enhancer,44,445.0,4.423609733581543
ATAC,A549 G4+ enhancer,45,455.0,4.429455280303955
ATAC,A549 G4+ enhancer,46,465.0,4.432188034057617
ATAC,A549 G4+ enhancer,47,475.0,4.433337211608887
ATAC,A549 G4+ enhancer,48,485.0,4.422114849090576
ATAC,A549 G4+ enhancer,49,495.0,4.409002304077148
ATAC,A549 G4+ enhancer,50,505.0,4.406761169433594
ATAC,A549 G4+ enhancer,51,515.0,4.421031475067139
ATAC,A549 G4+ enhancer,52,525.0,4.427464008331299
ATAC,A549 G4+ enhancer,53,535.0,4.426050662994385
ATAC,A549 G4+ enhancer,54,545.0,4.425559043884277
ATAC,A549 G4+ enhancer,55,555.0,4.423004150390625
ATAC,A549 G4+ enhancer,56,565.0,4.421539306640625
ATAC,A549 G4+ enhancer,57,575.0,4.416927337646484
ATAC,A549 G4+ enhancer,58,585.0,4.41187858581543
ATAC,A549 G4+ enhancer,59,595.0,4.410123825073242
ATAC,A549 G4+ enhancer,60,605.0,4.408512115478516
ATAC,A549 G4+ enhancer,61,615.0,4.409361839294434
ATAC,A549 G4+ enhancer,62,625.0,4.414486885070801
ATAC,A549 G4+ enhancer,63,635.0,4.417896270751953
ATAC,A549 G4+ enhancer,64,645.0,4.419668674468994
ATAC,A549 G4+ enhancer,65,655.0,4.417520999908447
ATAC,A549 G4+ enhancer,66,665.0,4.415369987487793
ATAC,A549 G4+ enhancer,67,675.0,4.414851188659668
ATAC,A549 G4+ enhancer,68,685.0,4.415487766265869
ATAC,A549 G4+ enhancer,69,695.0,4.419609546661377
ATAC,A549 G4+ enhancer,70,705.0,4.421686172485352
ATAC,A549 G4+ enhancer,71,715.0,4.421053886413574
ATAC,A549 G4+ enhancer,72,725.0,4.416847229003906
ATAC,A549 G4+ enhancer,73,735.0,4.413058757781982
ATAC,A549 G4+ enhancer,74,745.0,4.411068916320801
ATAC,A549 G4+ enhancer,75,755.0,4.411177635192871
ATAC,A549 G4+ enhancer,76,765.0,4.4129862785339355
ATAC,A549 G4+ enhancer,77,775.0,4.419434547424316
ATAC,A549 G4+ enhancer,78,785.0,4.420962810516357
ATAC,A549 G4+ enhancer,79,795.0,4.421331882476807
ATAC,A549 G4+ enhancer,80,805.0,4.4229817390441895
ATAC,A549 G4+ enhancer,81,815.0,4.425282001495361
ATAC,A549 G4+ enhancer,82,825.0,4.425895690917969
ATAC,A549 G4+ enhancer,83,835.0,4.426783561706543
ATAC,A549 G4+ enhancer,84,845.0,4.42586088180542
ATAC,A549 G4+ enhancer,85,855.0,4.427976131439209
ATAC,A549 G4+ enhancer,86,865.0,4.429094314575195
ATAC,A549 G4+ enhancer,87,875.0,4.432943820953369
ATAC,A549 G4+ enhancer,88,885.0,4.434811115264893
ATAC,A549 G4+ enhancer,89,895.0,4.437926292419434
ATAC,A549 G4+ enhancer,90,905.0,4.438053607940674
ATAC,A549 G4+ enhancer,91,915.0,4.436390399932861
ATAC,A549 G4+ enhancer,92,925.0,4.436952114105225
ATAC,A549 G4+ enhancer,93,935.0,4.438686370849609
ATAC,A549 G4+ enhancer,94,945.0,4.442596912384033
ATAC,A549 G4+ enhancer,95,955.0,4.445579528808594
ATAC,A549 G4+ enhancer,96,965.0,4.4441938400268555
ATAC,A549 G4+ enhancer,97,975.0,4.4415693283081055
ATAC,A549 G4+ enhancer,98,985.0,4.4379682540893555
ATAC,A549 G4+ enhancer,99,995.0,4.43450403213501
ATAC,HEK293T G4+ promoter,0,5.0,4.414397239685059
ATAC,HEK293T G4+ promoter,1,15.0,4.415258884429932
ATAC,HEK293T G4+ promoter,2,25.0,4.4164042472839355
ATAC,HEK293T G4+ promoter,3,35.0,4.417620658874512
ATAC,HEK293T G4+ promoter,4,45.0,4.420812606811523
ATAC,HEK293T G4+ promoter,5,55.0,4.42295503616333
ATAC,HEK293T G4+ promoter,6,65.0,4.421753883361816
ATAC,HEK293T G4+ promoter,7,75.0,4.421907901763916
ATAC,HEK293T G4+ promoter,8,85.0,4.420676231384277
ATAC,HEK293T G4+ promoter,9,95.0,4.420650005340576
ATAC,HEK293T G4+ promoter,10,105.0,4.418921947479248
ATAC,HEK293T G4+ promoter,11,115.0,4.4181318283081055
ATAC,HEK293T G4+ promoter,12,125.0,4.416883945465088
ATAC,HEK293T G4+ promoter,13,135.0,4.417998313903809
ATAC,HEK293T G4+ promoter,14,145.0,4.416729927062988
ATAC,HEK293T G4+ promoter,15,155.0,4.4146904945373535
ATAC,HEK293T G4+ promoter,16,165.0,4.412830352783203
ATAC,HEK293T G4+ promoter,17,175.0,4.413320541381836
ATAC,HEK293T G4+ promoter,18,185.0,4.417166709899902
ATAC,HEK293T G4+ promoter,19,195.0,4.422623634338379
ATAC,HEK293T G4+ promoter,20,205.0,4.428735256195068
ATAC,HEK293T G4+ promoter,21,215.0,4.429340362548828
ATAC,HEK293T G4+ promoter,22,225.0,4.425886631011963
ATAC,HEK293T G4+ promoter,23,235.0,4.419544219970703
ATAC,HEK293T G4+ promoter,24,245.0,4.412672996520996
ATAC,HEK293T G4+ promoter,25,255.0,4.409660339355469
ATAC,HEK293T G4+ promoter,26,265.0,4.409487724304199
ATAC,HEK293T G4+ promoter,27,275.0,4.40989875793457
ATAC,HEK293T G4+ promoter,28,285.0,4.407275199890137
ATAC,HEK293T G4+ promoter,29,295.0,4.404203414916992
ATAC,HEK293T G4+ promoter,30,305.0,4.396663188934326
ATAC,HEK293T G4+ promoter,31,315.0,4.386178016662598
ATAC,HEK293T G4+ promoter,32,325.0,4.373424530029297
ATAC,HEK293T G4+ promoter,33,335.0,4.363018989562988
ATAC,HEK293T G4+ promoter,34,345.0,4.357751846313477
ATAC,HEK293T G4+ promoter,35,355.0,4.359140396118164
ATAC,HEK293T G4+ promoter,36,365.0,4.36346435546875
ATAC,HEK293T G4+ promoter,37,375.0,4.36722993850708
ATAC,HEK293T G4+ promoter,38,385.0,4.364961624145508
ATAC,HEK293T G4+ promoter,39,395.0,4.355939865112305
ATAC,HEK293T G4+ promoter,40,405.0,4.345243453979492
ATAC,HEK293T G4+ promoter,41,415.0,4.337904930114746
ATAC,HEK293T G4+ promoter,42,425.0,4.335964679718018
ATAC,HEK293T G4+ promoter,43,435.0,4.3413848876953125
ATAC,HEK293T G4+ promoter,44,445.0,4.347835063934326
ATAC,HEK293T G4+ promoter,45,455.0,4.352324485778809
ATAC,HEK293T G4+ promoter,46,465.0,4.354560375213623
ATAC,HEK293T G4+ promoter,47,475.0,4.353696346282959
ATAC,HEK293T G4+ promoter,48,485.0,4.339985370635986
ATAC,HEK293T G4+ promoter,49,495.0,4.31999397277832
ATAC,HEK293T G4+ promoter,50,505.0,4.318478107452393
ATAC,HEK293T G4+ promoter,51,515.0,4.338862419128418
ATAC,HEK293T G4+ promoter,52,525.0,4.350230693817139
ATAC,HEK293T G4+ promoter,53,535.0,4.350285053253174
ATAC,HEK293T G4+ promoter,54,545.0,4.349223613739014
ATAC,HEK293T G4+ promoter,55,555.0,4.345071315765381
ATAC,HEK293T G4+ promoter,56,565.0,4.339050769805908
ATAC,HEK293T G4+ promoter,57,575.0,4.32865571975708
ATAC,HEK293T G4+ promoter,58,585.0,4.3207173347473145
ATAC,HEK293T G4+ promoter,59,595.0,4.315413475036621
ATAC,HEK293T G4+ promoter,60,605.0,4.314059257507324
ATAC,HEK293T G4+ promoter,61,615.0,4.3178935050964355
ATAC,HEK293T G4+ promoter,62,625.0,4.324623107910156
ATAC,HEK293T G4+ promoter,63,635.0,4.328865051269531
ATAC,HEK293T G4+ promoter,64,645.0,4.329214096069336
ATAC,HEK293T G4+ promoter,65,655.0,4.324596881866455
ATAC,HEK293T G4+ promoter,66,665.0,4.3196210861206055
ATAC,HEK293T G4+ promoter,67,675.0,4.317950248718262
ATAC,HEK293T G4+ promoter,68,685.0,4.3197922706604
ATAC,HEK293T G4+ promoter,69,695.0,4.325225830078125
ATAC,HEK293T G4+ promoter,70,705.0,4.327613830566406
ATAC,HEK293T G4+ promoter,71,715.0,4.325957298278809
ATAC,HEK293T G4+ promoter,72,725.0,4.32116174697876
ATAC,HEK293T G4+ promoter,73,735.0,4.314725399017334
ATAC,HEK293T G4+ promoter,74,745.0,4.311839580535889
ATAC,HEK293T G4+ promoter,75,755.0,4.312802314758301
ATAC,HEK293T G4+ promoter,76,765.0,4.314469814300537
ATAC,HEK293T G4+ promoter,77,775.0,4.318281650543213
ATAC,HEK293T G4+ promoter,78,785.0,4.3213419914245605
ATAC,HEK293T G4+ promoter,79,795.0,4.32589864730835
ATAC,HEK293T G4+ promoter,80,805.0,4.328863143920898
ATAC,HEK293T G4+ promoter,81,815.0,4.331798076629639
ATAC,HEK293T G4+ promoter,82,825.0,4.333016872406006
ATAC,HEK293T G4+ promoter,83,835.0,4.333324432373047
ATAC,HEK293T G4+ promoter,84,845.0,4.332518100738525
ATAC,HEK293T G4+ promoter,85,855.0,4.3328447341918945
ATAC,HEK293T G4+ promoter,86,865.0,4.335681438446045
ATAC,HEK293T G4+ promoter,87,875.0,4.340561866760254
ATAC,HEK293T G4+ promoter,88,885.0,4.345348358154297
ATAC,HEK293T G4+ promoter,89,895.0,4.346014022827148
ATAC,HEK293T G4+ promoter,90,905.0,4.34451961517334
ATAC,HEK293T G4+ promoter,91,915.0,4.3419904708862305
ATAC,HEK293T G4+ promoter,92,925.0,4.342371940612793
ATAC,HEK293T G4+ promoter,93,935.0,4.346024990081787
ATAC,HEK293T G4+ promoter,94,945.0,4.353969573974609
ATAC,HEK293T G4+ promoter,95,955.0,4.359175205230713
ATAC,HEK293T G4+ promoter,96,965.0,4.362301349639893
ATAC,HEK293T G4+ promoter,97,975.0,4.359468460083008
ATAC,HEK293T G4+ promoter,98,985.0,4.353875160217285
ATAC,HEK293T G4+ promoter,99,995.0,4.350083827972412
ATAC,HEK293T G4+ enhancer,0,5.0,4.356482982635498
ATAC,HEK293T G4+ enhancer,1,15.0,4.35878324508667
ATAC,HEK293T G4+ enhancer,2,25.0,4.365789413452148
ATAC,HEK293T G4+ enhancer,3,35.0,4.372006893157959
ATAC,HEK293T G4+ enhancer,4,45.0,4.370517730712891
ATAC,HEK293T G4+ enhancer,5,55.0,4.360095024108887
ATAC,HEK293T G4+ enhancer,6,65.0,4.34597635269165
ATAC,HEK293T G4+ enhancer,7,75.0,4.336024761199951
ATAC,HEK293T G4+ enhancer,8,85.0,4.331947326660156
ATAC,HEK293T G4+ enhancer,9,95.0,4.330574989318848
ATAC,HEK293T G4+ enhancer,10,105.0,4.326401710510254
ATAC,HEK293T G4+ enhancer,11,115.0,4.323525905609131
ATAC,HEK293T G4+ enhancer,12,125.0,4.329212665557861
ATAC,HEK293T G4+ enhancer,13,135.0,4.334985733032227
ATAC,HEK293T G4+ enhancer,14,145.0,4.341023921966553
ATAC,HEK293T G4+ enhancer,15,155.0,4.344602584838867
ATAC,HEK293T G4+ enhancer,16,165.0,4.3433427810668945
ATAC,HEK293T G4+ enhancer,17,175.0,4.341876983642578
ATAC,HEK293T G4+ enhancer,18,185.0,4.3452677726745605
ATAC,HEK293T G4+ enhancer,19,195.0,4.3603057861328125
ATAC,HEK293T G4+ enhancer,20,205.0,4.380699157714844
ATAC,HEK293T G4+ enhancer,21,215.0,4.393214702606201
ATAC,HEK293T G4+ enhancer,22,225.0,4.397419452667236
ATAC,HEK293T G4+ enhancer,23,235.0,4.395586013793945
ATAC,HEK293T G4+ enhancer,24,245.0,4.3900604248046875
ATAC,HEK293T G4+ enhancer,25,255.0,4.386908531188965
ATAC,HEK293T G4+ enhancer,26,265.0,4.390925407409668
ATAC,HEK293T G4+ enhancer,27,275.0,4.398146152496338
ATAC,HEK293T G4+ enhancer,28,285.0,4.406374454498291
ATAC,HEK293T G4+ enhancer,29,295.0,4.4125823974609375
ATAC,HEK293T G4+ enhancer,30,305.0,4.411684513092041
ATAC,HEK293T G4+ enhancer,31,315.0,4.404751300811768
ATAC,HEK293T G4+ enhancer,32,325.0,4.391300201416016
ATAC,HEK293T G4+ enhancer,33,335.0,4.375739097595215
ATAC,HEK293T G4+ enhancer,34,345.0,4.372578144073486
ATAC,HEK293T G4+ enhancer,35,355.0,4.376514911651611
ATAC,HEK293T G4+ enhancer,36,365.0,4.387056827545166
ATAC,HEK293T G4+ enhancer,37,375.0,4.395460605621338
ATAC,HEK293T G4+ enhancer,38,385.0,4.396976470947266
ATAC,HEK293T G4+ enhancer,39,395.0,4.391670227050781
ATAC,HEK293T G4+ enhancer,40,405.0,4.3826093673706055
ATAC,HEK293T G4+ enhancer,41,415.0,4.379603385925293
ATAC,HEK293T G4+ enhancer,42,425.0,4.380800724029541
ATAC,HEK293T G4+ enhancer,43,435.0,4.3823771476745605
ATAC,HEK293T G4+ enhancer,44,445.0,4.384283542633057
ATAC,HEK293T G4+ enhancer,45,455.0,4.380715370178223
ATAC,HEK293T G4+ enhancer,46,465.0,4.377807140350342
ATAC,HEK293T G4+ enhancer,47,475.0,4.376509666442871
ATAC,HEK293T G4+ enhancer,48,485.0,4.368964195251465
ATAC,HEK293T G4+ enhancer,49,495.0,4.365567207336426
ATAC,HEK293T G4+ enhancer,50,505.0,4.36793327331543
ATAC,HEK293T G4+ enhancer,51,515.0,4.377002239227295
ATAC,HEK293T G4+ enhancer,52,525.0,4.3868513107299805
ATAC,HEK293T G4+ enhancer,53,535.0,4.3941650390625
ATAC,HEK293T G4+ enhancer,54,545.0,4.399017810821533
ATAC,HEK293T G4+ enhancer,55,555.0,4.394036769866943
ATAC,HEK293T G4+ enhancer,56,565.0,4.381649017333984
ATAC,HEK293T G4+ enhancer,57,575.0,4.3644304275512695
ATAC,HEK293T G4+ enhancer,58,585.0,4.349610328674316
ATAC,HEK293T G4+ enhancer,59,595.0,4.34152889251709
ATAC,HEK293T G4+ enhancer,60,605.0,4.346650123596191
ATAC,HEK293T G4+ enhancer,61,615.0,4.358199119567871
ATAC,HEK293T G4+ enhancer,62,625.0,4.372640609741211
ATAC,HEK293T G4+ enhancer,63,635.0,4.374541282653809
ATAC,HEK293T G4+ enhancer,64,645.0,4.368858814239502
ATAC,HEK293T G4+ enhancer,65,655.0,4.3583807945251465
ATAC,HEK293T G4+ enhancer,66,665.0,4.348739147186279
ATAC,HEK293T G4+ enhancer,67,675.0,4.345386028289795
ATAC,HEK293T G4+ enhancer,68,685.0,4.346249580383301
ATAC,HEK293T G4+ enhancer,69,695.0,4.346772193908691
ATAC,HEK293T G4+ enhancer,70,705.0,4.348384857177734
ATAC,HEK293T G4+ enhancer,71,715.0,4.344024181365967
ATAC,HEK293T G4+ enhancer,72,725.0,4.336143970489502
ATAC,HEK293T G4+ enhancer,73,735.0,4.330194473266602
ATAC,HEK293T G4+ enhancer,74,745.0,4.325613975524902
ATAC,HEK293T G4+ enhancer,75,755.0,4.320415019989014
ATAC,HEK293T G4+ enhancer,76,765.0,4.319221019744873
ATAC,HEK293T G4+ enhancer,77,775.0,4.320037364959717
ATAC,HEK293T G4+ enhancer,78,785.0,4.324501037597656
ATAC,HEK293T G4+ enhancer,79,795.0,4.328887939453125
ATAC,HEK293T G4+ enhancer,80,805.0,4.333174228668213
ATAC,HEK293T G4+ enhancer,81,815.0,4.335029602050781
ATAC,HEK293T G4+ enhancer,82,825.0,4.33290433883667
ATAC,HEK293T G4+ enhancer,83,835.0,4.3279619216918945
ATAC,HEK293T G4+ enhancer,84,845.0,4.32308292388916
ATAC,HEK293T G4+ enhancer,85,855.0,4.321357250213623
ATAC,HEK293T G4+ enhancer,86,865.0,4.324729919433594
ATAC,HEK293T G4+ enhancer,87,875.0,4.328089237213135
ATAC,HEK293T G4+ enhancer,88,885.0,4.332451820373535
ATAC,HEK293T G4+ enhancer,89,895.0,4.332733154296875
ATAC,HEK293T G4+ enhancer,90,905.0,4.324884414672852
ATAC,HEK293T G4+ enhancer,91,915.0,4.3199052810668945
ATAC,HEK293T G4+ enhancer,92,925.0,4.318473815917969
ATAC,HEK293T G4+ enhancer,93,935.0,4.3245344161987305
ATAC,HEK293T G4+ enhancer,94,945.0,4.333134651184082
ATAC,HEK293T G4+ enhancer,95,955.0,4.341009616851807
ATAC,HEK293T G4+ enhancer,96,965.0,4.348445892333984
ATAC,HEK293T G4+ enhancer,97,975.0,4.351470470428467
ATAC,HEK293T G4+ enhancer,98,985.0,4.351438999176025
ATAC,HEK293T G4+ enhancer,99,995.0,4.347206115722656
