mark,group,bin,position_bp,epi_marg
H3K4me3,A549 G4-,50,505.0,0.050010573118925095
H3K4me3,A549 G4-,51,515.0,0.07470584660768509
H3K4me3,A549 G4-,52,525.0,0.05793764069676399
H3K4me3,A549 G4-,53,535.0,0.03821878135204315
H3K4me3,A549 G4-,54,545.0,0.026998070999979973
H3K4me3,A549 G4-,55,555.0,0.015524609945714474
H3K4me3,A549 G4-,56,565.0,0.009700369089841843
H3K4me3,A549 G4-,57,575.0,0.010032313875854015
H3K4me3,A549 G4-,58,585.0,0.011793467216193676
H3K4me3,A549 G4-,59,595.0,0.006983115803450346
H3K4me3,A549 G4-,60,605.0,0.0031244640704244375
H3K4me3,A549 G4-,61,615.0,0.0016692782519385219
H3K4me3,A549 G4-,62,625.0,0.001250787521712482
H3K4me3,A549 G4-,63,635.0,0.001243776292540133
H3K4me3,A549 G4-,64,645.0,0.0018556773429736495
H3K4me3,A549 G4-,65,655.0,0.0034854677505791187
H3K4me3,A549 G4-,66,665.0,0.0033693406730890274
H3K4me3,A549 G4-,67,675.0,0.002484862692654133
H3K4me3,A549 G4-,68,685.0,0.002712325192987919
H3K4me3,A549 G4-,69,695.0,0.0026248700451105833
H3K4me3,A549 G4-,70,705.0,0.002785642398521304
H3K4me3,A549 G4-,71,715.0,0.003793390467762947
H3K4me3,A549 G4-,72,725.0,0.003850133391097188
H3K4me3,A549 G4-,73,735.0,0.0031876794528216124
H3K4me3,A549 G4-,74,745.0,0.0033811242319643497
H3K4me3,A549 G4-,75,755.0,0.00448312982916832
H3K4me3,A549 G4-,76,765.0,0.004854794591665268
H3K4me3,A549 G4-,77,775.0,0.003792187897488475
H3K4me3,A549 G4-,78,785.0,0.0027804758865386248
H3K4me3,A549 G4-,79,795.0,0.002935366239398718
H3K4me3,A549 G4-,80,805.0,0.003341512754559517
H3K4me3,A549 G4-,81,815.0,0.003228893270716071
H3K4me3,A549 G4-,82,825.0,0.0028507886454463005
H3K4me3,A549 G4-,83,835.0,0.003333049826323986
H3K4me3,A549 G4-,84,845.0,0.002427302999421954
H3K4me3,A549 G4-,85,855.0,0.002547080162912607
H3K4me3,A549 G4-,86,865.0,0.004391873255372047
H3K4me3,A549 G4-,87,875.0,0.007168118841946125
H3K4me3,A549 G4-,88,885.0,0.00819519255310297
H3K4me3,A549 G4-,89,895.0,0.007708780933171511
H3K4me3,A549 G4-,90,905.0,0.00898873619735241
H3K4me3,A549 G4-,91,915.0,0.013016960583627224
H3K4me3,A549 G4-,92,925.0,0.014682106673717499
H3K4me3,A549 G4-,93,935.0,0.02177886664867401
H3K4me3,A549 G4-,94,945.0,0.026055950671434402
H3K4me3,A549 G4-,95,955.0,0.02257431671023369
H3K4me3,A549 G4-,96,965.0,0.017129316926002502
H3K4me3,A549 G4-,97,975.0,0.014024942182004452
H3K4me3,A549 G4-,98,985.0,0.013632714748382568
H3K4me3,A549 G4-,99,995.0,0.01824985072016716
H3K27ac,A549 G4+ all,0,5.0,0.032030247151851654
H3K27ac,A549 G4+ all,1,15.0,0.01058515440672636
H3K27ac,A549 G4+ all,2,25.0,0.007227683439850807
H3K27ac,A549 G4+ all,3,35.0,0.007472267374396324
H3K27ac,A549 G4+ all,4,45.0,0.00930406991392374
H3K27ac,A549 G4+ all,5,55.0,0.011620785109698772
H3K27ac,A549 G4+ all,6,65.0,0.014651067554950714
H3K27ac,A549 G4+ all,7,75.0,0.015666460618376732
H3K27ac,A549 G4+ all,8,85.0,0.009398174472153187
H3K27ac,A549 G4+ all,9,95.0,0.004445721860975027
H3K27ac,A549 G4+ all,10,105.0,0.003410039935261011
H3K27ac,A549 G4+ all,11,115.0,0.0036621626932173967
H3K27ac,A549 G4+ all,12,125.0,0.003488581394776702
H3K27ac,A549 G4+ all,13,135.0,0.003278609598055482
H3K27ac,A549 G4+ all,14,145.0,0.003188016824424267
H3K27ac,A549 G4+ all,15,155.0,0.003925827331840992
H3K27ac,A549 G4+ all,16,165.0,0.004087804816663265
H3K27ac,A549 G4+ all,17,175.0,0.004421340301632881
H3K27ac,A549 G4+ all,18,185.0,0.004155888222157955
H3K27ac,A549 G4+ all,19,195.0,0.0034420043230056763
H3K27ac,A549 G4+ all,20,205.0,0.00297700148075819
H3K27ac,A549 G4+ all,21,215.0,0.0034317232202738523
H3K27ac,A549 G4+ all,22,225.0,0.004754081834107637
H3K27ac,A549 G4+ all,23,235.0,0.007018304895609617
H3K27ac,A549 G4+ all,24,245.0,0.007661917246878147
H3K27ac,A549 G4+ all,25,255.0,0.00575821939855814
H3K27ac,A549 G4+ all,26,265.0,0.0035335856955498457
H3K27ac,A549 G4+ all,27,275.0,0.003291833447292447
H3K27ac,A549 G4+ all,28,285.0,0.004155169241130352
H3K27ac,A549 G4+ all,29,295.0,0.0070092459209263325
H3K27ac,A549 G4+ all,30,305.0,0.01048322580754757
H3K27ac,A549 G4+ all,31,315.0,0.00848664715886116
H3K27ac,A549 G4+ all,32,325.0,0.006008157506585121
H3K27ac,A549 G4+ all,33,335.0,0.004683983977884054
H3K27ac,A549 G4+ all,34,345.0,0.004256749525666237
H3K27ac,A549 G4+ all,35,355.0,0.006066551432013512
H3K27ac,A549 G4+ all,36,365.0,0.008670754730701447
H3K27ac,A549 G4+ all,37,375.0,0.00929835345596075
H3K27ac,A549 G4+ all,38,385.0,0.008286233991384506
H3K27ac,A549 G4+ all,39,395.0,0.008272715844213963
H3K27ac,A549 G4+ all,40,405.0,0.009004790335893631
H3K27ac,A549 G4+ all,41,415.0,0.009423192590475082
H3K27ac,A549 G4+ all,42,425.0,0.009892435744404793
H3K27ac,A549 G4+ all,43,435.0,0.011448107659816742
H3K27ac,A549 G4+ all,44,445.0,0.021433904767036438
H3K27ac,A549 G4+ all,45,455.0,0.051992498338222504
H3K27ac,A549 G4+ all,46,465.0,0.0995214581489563
H3K27ac,A549 G4+ all,47,475.0,0.10164608061313629
H3K27ac,A549 G4+ all,48,485.0,0.06409449130296707
H3K27ac,A549 G4+ all,49,495.0,0.03993822634220123
H3K27ac,A549 G4+ all,50,505.0,0.021920112892985344
H3K27ac,A549 G4+ all,51,515.0,0.010481273755431175
H3K27ac,A549 G4+ all,52,525.0,0.005513655487447977
H3K27ac,A549 G4+ all,53,535.0,0.004800571594387293
H3K27ac,A549 G4+ all,54,545.0,0.006171668879687786
H3K27ac,A549 G4+ all,55,555.0,0.008256285451352596
H3K27ac,A549 G4+ all,56,565.0,0.007706288248300552
H3K27ac,A549 G4+ all,57,575.0,0.005623405799269676
H3K27ac,A549 G4+ all,58,585.0,0.003985037561506033
H3K27ac,A549 G4+ all,59,595.0,0.0034422886092215776
H3K27ac,A549 G4+ all,60,605.0,0.004279841668903828
H3K27ac,A549 G4+ all,61,615.0,0.006450092885643244
H3K27ac,A549 G4+ all,62,625.0,0.006559780798852444
H3K27ac,A549 G4+ all,63,635.0,0.0045427726581692696
H3K27ac,A549 G4+ all,64,645.0,0.0030057900585234165
H3K27ac,A549 G4+ all,65,655.0,0.00318380119279027
H3K27ac,A549 G4+ all,66,665.0,0.003808427369222045
H3K27ac,A549 G4+ all,67,675.0,0.004195507615804672
H3K27ac,A549 G4+ all,68,685.0,0.0041265590116381645
H3K27ac,A549 G4+ all,69,695.0,0.003432987257838249
H3K27ac,A549 G4+ all,70,705.0,0.0032096311915665865
H3K27ac,A549 G4+ all,71,715.0,0.0032945566345006227
H3K27ac,A549 G4+ all,72,725.0,0.0043101124465465546
H3K27ac,A549 G4+ all,73,735.0,0.005848079454153776
H3K27ac,A549 G4+ all,74,745.0,0.005878895986825228
H3K27ac,A549 G4+ all,75,755.0,0.004375374410301447
H3K27ac,A549 G4+ all,76,765.0,0.002995383460074663
H3K27ac,A549 G4+ all,77,775.0,0.0029551112093031406
H3K27ac,A549 G4+ all,78,785.0,0.003674251027405262
H3K27ac,A549 G4+ all,79,795.0,0.0048441034741699696
H3K27ac,A549 G4+ all,80,805.0,0.005774949211627245
H3K27ac,A549 G4+ all,81,815.0,0.007141591515392065
H3K27ac,A549 G4+ all,82,825.0,0.009653222747147083
H3K27ac,A549 G4+ all,83,835.0,0.009549063630402088
H3K27ac,A549 G4+ all,84,845.0,0.005386837758123875
H3K27ac,A549 G4+ all,85,855.0,0.0033712396398186684
H3K27ac,A549 G4+ all,86,865.0,0.0030241459608078003
H3K27ac,A549 G4+ all,87,875.0,0.003494442440569401
H3K27ac,A549 G4+ all,88,885.0,0.002989749424159527
H3K27ac,A549 G4+ all,89,895.0,0.0029953368939459324
H3K27ac,A549 G4+ all,90,905.0,0.0035245262552052736
H3K27ac,A549 G4+ all,91,915.0,0.00423944229260087
H3K27ac,A549 G4+ all,92,925.0,0.004013195168226957
H3K27ac,A549 G4+ all,93,935.0,0.0036955461837351322
H3K27ac,A549 G4+ all,94,945.0,0.0033800676465034485
H3K27ac,A549 G4+ all,95,955.0,0.0031869930680841208
H3K27ac,A549 G4+ all,96,965.0,0.003916890360414982
H3K27ac,A549 G4+ all,97,975.0,0.00650317408144474
H3K27ac,A549 G4+ all,98,985.0,0.013359719887375832
H3K27ac,A549 G4+ all,99,995.0,0.035966645926237106
H3K27ac,A549 G4+ promoter,0,5.0,0.03341124579310417
H3K27ac,A549 G4+ promoter,1,15.0,0.01048033032566309
H3K27ac,A549 G4+ promoter,2,25.0,0.007060202769935131
H3K27ac,A549 G4+ promoter,3,35.0,0.007362067699432373
H3K27ac,A549 G4+ promoter,4,45.0,0.009237530641257763
H3K27ac,A549 G4+ promoter,5,55.0,0.011721035465598106
H3K27ac,A549 G4+ promoter,6,65.0,0.014573871158063412
H3K27ac,A549 G4+ promoter,7,75.0,0.015198744833469391
H3K27ac,A549 G4+ promoter,8,85.0,0.009018274955451488
H3K27ac,A549 G4+ promoter,9,95.0,0.004257456865161657
H3K27ac,A549 G4+ promoter,10,105.0,0.0033067497424781322
H3K27ac,A549 G4+ promoter,11,115.0,0.0035184843000024557
H3K27ac,A549 G4+ promoter,12,125.0,0.0033975255209952593
H3K27ac,A549 G4+ promoter,13,135.0,0.0032338269520550966
H3K27ac,A549 G4+ promoter,14,145.0,0.0030569250229746103
H3K27ac,A549 G4+ promoter,15,155.0,0.00395703362300992
H3K27ac,A549 G4+ promoter,16,165.0,0.004123632796108723
H3K27ac,A549 G4+ promoter,17,175.0,0.004459152929484844
H3K27ac,A549 G4+ promoter,18,185.0,0.004125854466110468
H3K27ac,A549 G4+ promoter,19,195.0,0.0032297808211296797
H3K27ac,A549 G4+ promoter,20,205.0,0.0028143299277871847
H3K27ac,A549 G4+ promoter,21,215.0,0.00329532939940691
H3K27ac,A549 G4+ promoter,22,225.0,0.004722811747342348
H3K27ac,A549 G4+ promoter,23,235.0,0.0072377705946564674
H3K27ac,A549 G4+ promoter,24,245.0,0.007921993732452393
H3K27ac,A549 G4+ promoter,25,255.0,0.005861899349838495
H3K27ac,A549 G4+ promoter,26,265.0,0.0035416220780462027
H3K27ac,A549 G4+ promoter,27,275.0,0.003238579025492072
H3K27ac,A549 G4+ promoter,28,285.0,0.004009456839412451
H3K27ac,A549 G4+ promoter,29,295.0,0.0068201543763279915
H3K27ac,A549 G4+ promoter,30,305.0,0.010042034089565277
H3K27ac,A549 G4+ promoter,31,315.0,0.008611959405243397
H3K27ac,A549 G4+ promoter,32,325.0,0.006009159609675407
H3K27ac,A549 G4+ promoter,33,335.0,0.004641996696591377
H3K27ac,A549 G4+ promoter,34,345.0,0.0040597510524094105
H3K27ac,A549 G4+ promoter,35,355.0,0.005748836323618889
H3K27ac,A549 G4+ promoter,36,365.0,0.008243963122367859
H3K27ac,A549 G4+ promoter,37,375.0,0.009112359024584293
H3K27ac,A549 G4+ promoter,38,385.0,0.008296073414385319
H3K27ac,A549 G4+ promoter,39,395.0,0.008341916836798191
H3K27ac,A549 G4+ promoter,40,405.0,0.009210873395204544
H3K27ac,A549 G4+ promoter,41,415.0,0.009630623273551464
H3K27ac,A549 G4+ promoter,42,425.0,0.010046664625406265
H3K27ac,A549 G4+ promoter,43,435.0,0.011788655072450638
H3K27ac,A549 G4+ promoter,44,445.0,0.02234107442200184
H3K27ac,A549 G4+ promoter,45,455.0,0.05323108285665512
H3K27ac,A549 G4+ promoter,46,465.0,0.09961111098527908
H3K27ac,A549 G4+ promoter,47,475.0,0.10135155916213989
H3K27ac,A549 G4+ promoter,48,485.0,0.06544104218482971
H3K27ac,A549 G4+ promoter,49,495.0,0.04086683690547943
H3K27ac,A549 G4+ promoter,50,505.0,0.022481806576251984
H3K27ac,A549 G4+ promoter,51,515.0,0.010512005537748337
H3K27ac,A549 G4+ promoter,52,525.0,0.005365944467484951
H3K27ac,A549 G4+ promoter,53,535.0,0.004495048429816961
H3K27ac,A549 G4+ promoter,54,545.0,0.005895314272493124
H3K27ac,A549 G4+ promoter,55,555.0,0.008419942110776901
H3K27ac,A549 G4+ promoter,56,565.0,0.007838515564799309
H3K27ac,A549 G4+ promoter,57,575.0,0.005668527912348509
H3K27ac,A549 G4+ promoter,58,585.0,0.0038299665320664644
H3K27ac,A549 G4+ promoter,59,595.0,0.0033530169166624546
H3K27ac,A549 G4+ promoter,60,605.0,0.0041633243672549725
H3K27ac,A549 G4+ promoter,61,615.0,0.0065559386275708675
H3K27ac,A549 G4+ promoter,62,625.0,0.006732237990945578
H3K27ac,A549 G4+ promoter,63,635.0,0.004624662920832634
H3K27ac,A549 G4+ promoter,64,645.0,0.0030167552176862955
H3K27ac,A549 G4+ promoter,65,655.0,0.003249981440603733
H3K27ac,A549 G4+ promoter,66,665.0,0.0037241524551063776
H3K27ac,A549 G4+ promoter,67,675.0,0.00416754512116313
H3K27ac,A549 G4+ promoter,68,685.0,0.004105615429580212
H3K27ac,A549 G4+ promoter,69,695.0,0.003293638816103339
H3K27ac,A549 G4+ promoter,70,705.0,0.002895680023357272
H3K27ac,A549 G4+ promoter,71,715.0,0.003057953668758273
H3K27ac,A549 G4+ promoter,72,725.0,0.004036872182041407
H3K27ac,A549 G4+ promoter,73,735.0,0.005806859582662582
H3K27ac,A549 G4+ promoter,74,745.0,0.005849029868841171
H3K27ac,A549 G4+ promoter,75,755.0,0.004314542282372713
H3K27ac,A549 G4+ promoter,76,765.0,0.0028001328464597464
H3K27ac,A549 G4+ promoter,77,775.0,0.002724939491599798
H3K27ac,A549 G4+ promoter,78,785.0,0.0032348306849598885
H3K27ac,A549 G4+ promoter,79,795.0,0.004273300990462303
H3K27ac,A549 G4+ promoter,80,805.0,0.005615427624434233
H3K27ac,A549 G4+ promoter,81,815.0,0.00699807470664382
H3K27ac,A549 G4+ promoter,82,825.0,0.009516404941678047
H3K27ac,A549 G4+ promoter,83,835.0,0.009374688379466534
H3K27ac,A549 G4+ promoter,84,845.0,0.005365320481359959
H3K27ac,A549 G4+ promoter,85,855.0,0.003258506767451763
H3K27ac,A549 G4+ promoter,86,865.0,0.002992789726704359
H3K27ac,A549 G4+ promoter,87,875.0,0.0033783819526433945
H3K27ac,A549 G4+ promoter,88,885.0,0.0029244739562273026
H3K27ac,A549 G4+ promoter,89,895.0,0.0028884357307106256
H3K27ac,A549 G4+ promoter,90,905.0,0.0034349425695836544
H3K27ac,A549 G4+ promoter,91,915.0,0.004198962822556496
H3K27ac,A549 G4+ promoter,92,925.0,0.003955119755119085
H3K27ac,A549 G4+ promoter,93,935.0,0.003731745993718505
H3K27ac,A549 G4+ promoter,94,945.0,0.0032119243405759335
H3K27ac,A549 G4+ promoter,95,955.0,0.0027930180076509714
H3K27ac,A549 G4+ promoter,96,965.0,0.0037391597870737314
H3K27ac,A549 G4+ promoter,97,975.0,0.006365654990077019
H3K27ac,A549 G4+ promoter,98,985.0,0.013812022283673286
H3K27ac,A549 G4+ promoter,99,995.0,0.03713561221957207
H3K27ac,A549 G4+ enhancer,0,5.0,0.030156368389725685
H3K27ac,A549 G4+ enhancer,1,15.0,0.012669757939875126
H3K27ac,A549 G4+ enhancer,2,25.0,0.0089876689016819
H3K27ac,A549 G4+ enhancer,3,35.0,0.008724558167159557
H3K27ac,A549 G4+ enhancer,4,45.0,0.010129475966095924
H3K27ac,A549 G4+ enhancer,5,55.0,0.011537590064108372
H3K27ac,A549 G4+ enhancer,6,65.0,0.015101957134902477
H3K27ac,A549 G4+ enhancer,7,75.0,0.0170685276389122
H3K27ac,A549 G4+ enhancer,8,85.0,0.0106012262403965
H3K27ac,A549 G4+ enhancer,9,95.0,0.005221191793680191
H3K27ac,A549 G4+ enhancer,10,105.0,0.0038944624830037355
H3K27ac,A549 G4+ enhancer,11,115.0,0.004591720644384623
H3K27ac,A549 G4+ enhancer,12,125.0,0.004228316713124514
H3K27ac,A549 G4+ enhancer,13,135.0,0.0033276393078267574
H3K27ac,A549 G4+ enhancer,14,145.0,0.0037657811772078276
H3K27ac,A549 G4+ enhancer,15,155.0,0.004032707307487726
H3K27ac,A549 G4+ enhancer,16,165.0,0.003911662846803665
H3K27ac,A549 G4+ enhancer,17,175.0,0.004050842486321926
H3K27ac,A549 G4+ enhancer,18,185.0,0.004309454467147589
H3K27ac,A549 G4+ enhancer,19,195.0,0.0044869305565953255
H3K27ac,A549 G4+ enhancer,20,205.0,0.003743776585906744
H3K27ac,A549 G4+ enhancer,21,215.0,0.00406514061614871
H3K27ac,A549 G4+ enhancer,22,225.0,0.0049508195370435715
H3K27ac,A549 G4+ enhancer,23,235.0,0.006066944450139999
H3K27ac,A549 G4+ enhancer,24,245.0,0.006563612259924412
H3K27ac,A549 G4+ enhancer,25,255.0,0.0055263591930270195
H3K27ac,A549 G4+ enhancer,26,265.0,0.0035273584071546793
H3K27ac,A549 G4+ enhancer,27,275.0,0.003418479347601533
H3K27ac,A549 G4+ enhancer,28,285.0,0.004619019106030464
H3K27ac,A549 G4+ enhancer,29,295.0,0.007028326857835054
H3K27ac,A549 G4+ enhancer,30,305.0,0.007918090559542179
H3K27ac,A549 G4+ enhancer,31,315.0,0.007373287808150053
H3K27ac,A549 G4+ enhancer,32,325.0,0.006242330651730299
H3K27ac,A549 G4+ enhancer,33,335.0,0.004944221582263708
H3K27ac,A549 G4+ enhancer,34,345.0,0.005316142458468676
H3K27ac,A549 G4+ enhancer,35,355.0,0.007852192036807537
H3K27ac,A549 G4+ enhancer,36,365.0,0.010761155746877193
H3K27ac,A549 G4+ enhancer,37,375.0,0.010251665487885475
H3K27ac,A549 G4+ enhancer,38,385.0,0.008174714632332325
H3K27ac,A549 G4+ enhancer,39,395.0,0.008076939731836319
H3K27ac,A549 G4+ enhancer,40,405.0,0.008181443437933922
H3K27ac,A549 G4+ enhancer,41,415.0,0.008729973807930946
H3K27ac,A549 G4+ enhancer,42,425.0,0.009781775064766407
H3K27ac,A549 G4+ enhancer,43,435.0,0.010456916876137257
H3K27ac,A549 G4+ enhancer,44,445.0,0.01807670295238495
H3K27ac,A549 G4+ enhancer,45,455.0,0.0462898388504982
H3K27ac,A549 G4+ enhancer,46,465.0,0.09508275240659714
H3K27ac,A549 G4+ enhancer,47,475.0,0.09795060753822327
H3K27ac,A549 G4+ enhancer,48,485.0,0.05553000047802925
H3K27ac,A549 G4+ enhancer,49,495.0,0.034143172204494476
H3K27ac,A549 G4+ enhancer,50,505.0,0.01851551979780197
H3K27ac,A549 G4+ enhancer,51,515.0,0.01037522591650486
H3K27ac,A549 G4+ enhancer,52,525.0,0.006112431176006794
H3K27ac,A549 G4+ enhancer,53,535.0,0.006192392203956842
H3K27ac,A549 G4+ enhancer,54,545.0,0.007903952151536942
H3K27ac,A549 G4+ enhancer,55,555.0,0.008176828734576702
H3K27ac,A549 G4+ enhancer,56,565.0,0.00786372646689415
H3K27ac,A549 G4+ enhancer,57,575.0,0.005587093066424131
H3K27ac,A549 G4+ enhancer,58,585.0,0.004859784618020058
H3K27ac,A549 G4+ enhancer,59,595.0,0.0041823359206318855
H3K27ac,A549 G4+ enhancer,60,605.0,0.005090618040412664
H3K27ac,A549 G4+ enhancer,61,615.0,0.005989430006593466
H3K27ac,A549 G4+ enhancer,62,625.0,0.005690798629075289
H3K27ac,A549 G4+ enhancer,63,635.0,0.004302054177969694
H3K27ac,A549 G4+ enhancer,64,645.0,0.0032064449042081833
H3K27ac,A549 G4+ enhancer,65,655.0,0.0029910029843449593
H3K27ac,A549 G4+ enhancer,66,665.0,0.004501883871853352
H3K27ac,A549 G4+ enhancer,67,675.0,0.004258852452039719
H3K27ac,A549 G4+ enhancer,68,685.0,0.0043318625539541245
H3K27ac,A549 G4+ enhancer,69,695.0,0.004190346691757441
H3K27ac,A549 G4+ enhancer,70,705.0,0.004700285382568836
H3K27ac,A549 G4+ enhancer,71,715.0,0.004470139276236296
H3K27ac,A549 G4+ enhancer,72,725.0,0.005563816521316767
H3K27ac,A549 G4+ enhancer,73,735.0,0.006100735627114773
H3K27ac,A549 G4+ enhancer,74,745.0,0.006218569353222847
H3K27ac,A549 G4+ enhancer,75,755.0,0.004786040633916855
H3K27ac,A549 G4+ enhancer,76,765.0,0.004014355596154928
H3K27ac,A549 G4+ enhancer,77,775.0,0.004080490209162235
H3K27ac,A549 G4+ enhancer,78,785.0,0.005643418524414301
H3K27ac,A549 G4+ enhancer,79,795.0,0.007135327439755201
H3K27ac,A549 G4+ enhancer,80,805.0,0.006483616307377815
H3K27ac,A549 G4+ enhancer,81,815.0,0.007690724916756153
H3K27ac,A549 G4+ enhancer,82,825.0,0.00990338996052742
H3K27ac,A549 G4+ enhancer,83,835.0,0.010141669772565365
H3K27ac,A549 G4+ enhancer,84,845.0,0.005505304783582687
H3K27ac,A549 G4+ enhancer,85,855.0,0.00404508737847209
H3K27ac,A549 G4+ enhancer,86,865.0,0.003167543327435851
H3K27ac,A549 G4+ enhancer,87,875.0,0.003948315512388945
H3K27ac,A549 G4+ enhancer,88,885.0,0.0032209570053964853
H3K27ac,A549 G4+ enhancer,89,895.0,0.0037353159859776497
H3K27ac,A549 G4+ enhancer,90,905.0,0.004075965844094753
H3K27ac,A549 G4+ enhancer,91,915.0,0.00467243418097496
H3K27ac,A549 G4+ enhancer,92,925.0,0.0042896997183561325
H3K27ac,A549 G4+ enhancer,93,935.0,0.003430483629927039
H3K27ac,A549 G4+ enhancer,94,945.0,0.00409471383318305
H3K27ac,A549 G4+ enhancer,95,955.0,0.004998475778847933
H3K27ac,A549 G4+ enhancer,96,965.0,0.0048371050506830215
H3K27ac,A549 G4+ enhancer,97,975.0,0.007259706035256386
H3K27ac,A549 G4+ enhancer,98,985.0,0.012484817765653133
H3K27ac,A549 G4+ enhancer,99,995.0,0.03353734314441681
H3K27ac,HEK293T G4+ promoter,0,5.0,0.02580765075981617
H3K27ac,HEK293T G4+ promoter,1,15.0,0.010892710648477077
H3K27ac,HEK293T G4+ promoter,2,25.0,0.007426211144775152
H3K27ac,HEK293T G4+ promoter,3,35.0,0.007083226460963488
H3K27ac,HEK293T G4+ promoter,4,45.0,0.008859716355800629
H3K27ac,HEK293T G4+ promoter,5,55.0,0.01239921897649765
H3K27ac,HEK293T G4+ promoter,6,65.0,0.013131528161466122
H3K27ac,HEK293T G4+ promoter,7,75.0,0.014614629559218884
H3K27ac,HEK293T G4+ promoter,8,85.0,0.010054734535515308
H3K27ac,HEK293T G4+ promoter,9,95.0,0.005474939476698637
H3K27ac,HEK293T G4+ promoter,10,105.0,0.0041863927617669106
H3K27ac,HEK293T G4+ promoter,11,115.0,0.004114171490073204
H3K27ac,HEK293T G4+ promoter,12,125.0,0.003984079230576754
H3K27ac,HEK293T G4+ promoter,13,135.0,0.0034369819331914186
H3K27ac,HEK293T G4+ promoter,14,145.0,0.00317700719460845
H3K27ac,HEK293T G4+ promoter,15,155.0,0.004028995521366596
H3K27ac,HEK293T G4+ promoter,16,165.0,0.004436006769537926
H3K27ac,HEK293T G4+ promoter,17,175.0,0.004813561215996742
H3K27ac,HEK293T G4+ promoter,18,185.0,0.004324153531342745
H3K27ac,HEK293T G4+ promoter,19,195.0,0.003517481964081526
H3K27ac,HEK293T G4+ promoter,20,205.0,0.003282282967120409
H3K27ac,HEK293T G4+ promoter,21,215.0,0.003761150874197483
H3K27ac,HEK293T G4+ promoter,22,225.0,0.005194702185690403
H3K27ac,HEK293T G4+ promoter,23,235.0,0.0076478892005980015
H3K27ac,HEK293T G4+ promoter,24,245.0,0.008875679224729538
H3K27ac,HEK293T G4+ promoter,25,255.0,0.005876846145838499
H3K27ac,HEK293T G4+ promoter,26,265.0,0.0037725213915109634
H3K27ac,HEK293T G4+ promoter,27,275.0,0.003363225143402815
H3K27ac,HEK293T G4+ promoter,28,285.0,0.00445106765255332
H3K27ac,HEK293T G4+ promoter,29,295.0,0.007597127463668585
H3K27ac,HEK293T G4+ promoter,30,305.0,0.013234778307378292
H3K27ac,HEK293T G4+ promoter,31,315.0,0.009658127091825008
H3K27ac,HEK293T G4+ promoter,32,325.0,0.008151927962899208
H3K27ac,HEK293T G4+ promoter,33,335.0,0.006801289971917868
H3K27ac,HEK293T G4+ promoter,34,345.0,0.00550290709361434
H3K27ac,HEK293T G4+ promoter,35,355.0,0.006271016784012318
H3K27ac,HEK293T G4+ promoter,36,365.0,0.008083101361989975
H3K27ac,HEK293T G4+ promoter,37,375.0,0.008160822093486786
H3K27ac,HEK293T G4+ promoter,38,385.0,0.006821336690336466
H3K27ac,HEK293T G4+ promoter,39,395.0,0.007361656054854393
H3K27ac,HEK293T G4+ promoter,40,405.0,0.008595850318670273
H3K27ac,HEK293T G4+ promoter,41,415.0,0.009386691264808178
H3K27ac,HEK293T G4+ promoter,42,425.0,0.009622621349990368
H3K27ac,HEK293T G4+ promoter,43,435.0,0.010778656229376793
H3K27ac,HEK293T G4+ promoter,44,445.0,0.018627382814884186
H3K27ac,HEK293T G4+ promoter,45,455.0,0.044758886098861694
H3K27ac,HEK293T G4+ promoter,46,465.0,0.0909414291381836
H3K27ac,HEK293T G4+ promoter,47,475.0,0.09927276521921158
H3K27ac,HEK293T G4+ promoter,48,485.0,0.0665278360247612
H3K27ac,HEK293T G4+ promoter,49,495.0,0.043823566287755966
H3K27ac,HEK293T G4+ promoter,50,505.0,0.02389485575258732
H3K27ac,HEK293T G4+ promoter,51,515.0,0.011526206508278847
H3K27ac,HEK293T G4+ promoter,52,525.0,0.006218834314495325
H3K27ac,HEK293T G4+ promoter,53,535.0,0.005101444665342569
H3K27ac,HEK293T G4+ promoter,54,545.0,0.005633242893964052
H3K27ac,HEK293T G4+ promoter,55,555.0,0.007641770411282778
H3K27ac,HEK293T G4+ promoter,56,565.0,0.008130432106554508
H3K27ac,HEK293T G4+ promoter,57,575.0,0.005747949704527855
H3K27ac,HEK293T G4+ promoter,58,585.0,0.004388326313346624
H3K27ac,HEK293T G4+ promoter,59,595.0,0.0034049113746732473
H3K27ac,HEK293T G4+ promoter,60,605.0,0.0036910620983690023
H3K27ac,HEK293T G4+ promoter,61,615.0,0.00590686546638608
H3K27ac,HEK293T G4+ promoter,62,625.0,0.006120482459664345
H3K27ac,HEK293T G4+ promoter,63,635.0,0.0038442579098045826
H3K27ac,HEK293T G4+ promoter,64,645.0,0.003357567824423313
H3K27ac,HEK293T G4+ promoter,65,655.0,0.0037601166404783726
H3K27ac,HEK293T G4+ promoter,66,665.0,0.004175400361418724
H3K27ac,HEK293T G4+ promoter,67,675.0,0.0042983535677194595
H3K27ac,HEK293T G4+ promoter,68,685.0,0.004281173460185528
H3K27ac,HEK293T G4+ promoter,69,695.0,0.0036125800106674433
H3K27ac,HEK293T G4+ promoter,70,705.0,0.003262762911617756
H3K27ac,HEK293T G4+ promoter,71,715.0,0.0037887725047767162
H3K27ac,HEK293T G4+ promoter,72,725.0,0.004992144647985697
H3K27ac,HEK293T G4+ promoter,73,735.0,0.006550757214426994
H3K27ac,HEK293T G4+ promoter,74,745.0,0.007538186386227608
