cell_type,mark,mean_signal
HEK293T,H3K27ac,0.002370738424360752
HEK293T,H3K27ac,0.002305507194250822
HEK293T,H3K27ac,0.0022822795435786247
HEK293T,H3K27ac,0.0022917399182915688
HEK293T,H3K27ac,0.0015122339827939868
HEK293T,H3K27ac,0.0009133381536230445
HEK293T,H3K27ac,0.0007272171787917614
HEK293T,H3K27ac,0.0009625045349821448
HEK293T,H3K27ac,0.0008749006665311754
HEK293T,H3K27ac,0.0008077906095422804
HEK293T,H3K27ac,0.0005014592316001654
HEK293T,H3K27ac,0.00035340909380465746
HEK293T,H3K27ac,0.0003600669442676008
HEK293T,H3K27ac,0.0015120790340006351
HEK293T,H3K27ac,0.0014895688509568572
HEK293T,H3K27ac,0.000531383731868118
HEK293T,H3K27ac,0.014367670752108097
HEK293T,H3K27ac,0.014388804323971272
HEK293T,H3K27ac,0.01795799657702446
HEK293T,H3K27ac,0.036254920065402985
HEK293T,H3K27ac,0.03134460374712944
HEK293T,H3K27ac,0.03345109894871712
HEK293T,H3K27ac,0.09445729851722717
HEK293T,H3K27ac,0.0979156643152237
HEK293T,H3K27ac,0.11336000263690948
HEK293T,H3K27ac,0.11774463206529617
HEK293T,H3K27ac,0.11959301680326462
HEK293T,H3K27ac,0.11460261791944504
HEK293T,H3K27ac,0.10858333855867386
HEK293T,H3K27ac,0.008884072303771973
HEK293T,H3K27ac,0.0189388208091259
HEK293T,H3K27ac,0.024241013452410698
HEK293T,H3K27ac,0.02443494088947773
HEK293T,H3K27ac,0.024530990049242973
HEK293T,H3K27ac,0.02536045014858246
HEK293T,H3K27ac,0.0011855181073769927
HEK293T,H3K27ac,0.0011824658140540123
HEK293T,H3K27ac,0.0005635126726701856
HEK293T,H3K27ac,0.002764089498668909
HEK293T,H3K27ac,0.003261686535552144
HEK293T,H3K27ac,0.003718705615028739
HEK293T,H3K27ac,0.004026609472930431
HEK293T,H3K27ac,0.004593225196003914
HEK293T,H3K27ac,0.004312933422625065
HEK293T,H3K27ac,0.0037241377867758274
HEK293T,H3K27ac,0.0033632812555879354
HEK293T,H3K27ac,0.022162888199090958
HEK293T,H3K27ac,0.024488769471645355
HEK293T,H3K27ac,0.021097034215927124
HEK293T,H3K27ac,0.01918821595609188
HEK293T,H3K27ac,0.017105884850025177
HEK293T,H3K27ac,0.01486137043684721
HEK293T,H3K27ac,0.011797066777944565
HEK293T,H3K27ac,0.0005949568003416061
HEK293T,H3K27ac,0.007853157818317413
HEK293T,H3K27ac,0.00598163204267621
HEK293T,H3K27ac,0.00866705272346735
HEK293T,H3K27ac,0.0092177027836442
HEK293T,H3K27ac,0.009576591663062572
HEK293T,H3K27ac,0.00965107697993517
HEK293T,H3K27ac,0.00829280074685812
HEK293T,H3K27ac,0.007349241524934769
HEK293T,H3K27ac,0.007379418704658747
HEK293T,H3K27ac,0.04133062809705734
HEK293T,H3K27ac,0.04216384515166283
HEK293T,H3K27ac,0.0008706316584721208
HEK293T,H3K27ac,0.000798032502643764
HEK293T,H3K27ac,0.000775946129579097
HEK293T,H3K27ac,0.0007323854370042682
HEK293T,H3K27ac,0.0006910619558766484
HEK293T,H3K27ac,0.0006619509658776224
HEK293T,H3K27ac,0.0006244537071324885
HEK293T,H3K27ac,0.0005480687832459807
HEK293T,H3K27ac,0.0005172430537641048
HEK293T,H3K27ac,0.0005058216047473252
HEK293T,H3K27ac,0.0011424114927649498
HEK293T,H3K27ac,0.0036074931267648935
HEK293T,H3K27ac,0.007598402444273233
HEK293T,H3K27ac,0.00765501894056797
HEK293T,H3K27ac,0.0077543421648442745
HEK293T,H3K27ac,0.0077730510383844376
HEK293T,H3K27ac,0.02692103013396263
HEK293T,H3K27ac,0.03020555153489113
HEK293T,H3K27ac,0.033228687942028046
HEK293T,H3K27ac,0.03445984795689583
HEK293T,H3K27ac,0.03433274105191231
HEK293T,H3K27ac,0.033616773784160614
HEK293T,H3K27ac,0.03223706781864166
HEK293T,H3K27ac,0.030134715139865875
HEK293T,H3K27ac,0.0178658589720726
HEK293T,H3K27ac,0.021812256425619125
HEK293T,H3K27ac,0.021609900519251823
HEK293T,H3K27ac,0.020610161125659943
HEK293T,H3K27ac,0.0200699120759964
HEK293T,H3K27ac,0.013216529041528702
HEK293T,H3K27ac,0.008677762001752853
HEK293T,H3K27ac,0.008406497538089752
HEK293T,H3K27ac,0.034332893788814545
HEK293T,H3K27ac,0.03348548710346222
HEK293T,H3K27ac,0.031910087913274765
HEK293T,H3K27ac,0.03165971487760544
HEK293T,H3K27ac,0.030756382271647453
HEK293T,H3K27ac,0.03047943115234375
HEK293T,H3K27ac,0.02437727525830269
HEK293T,H3K27ac,0.016913985833525658
HEK293T,H3K27ac,0.012564416974782944
HEK293T,H3K27ac,0.011077106930315495
HEK293T,H3K27ac,0.011104854755103588
HEK293T,H3K27ac,0.010685354471206665
HEK293T,H3K27ac,0.0005995946703478694
HEK293T,H3K27ac,0.0011965471785515547
HEK293T,H3K27ac,0.0008447678410448134
HEK293T,H3K27ac,0.0015876572579145432
HEK293T,H3K27ac,0.0023227338679134846
HEK293T,H3K27ac,0.00247603259049356
HEK293T,H3K27ac,0.004033039323985577
HEK293T,H3K27ac,0.007917030714452267
HEK293T,H3K27ac,0.007921908982098103
HEK293T,H3K27ac,0.010126587003469467
HEK293T,H3K27ac,0.010500036180019379
HEK293T,H3K27ac,0.0012994497083127499
HEK293T,H3K27ac,0.002135653980076313
HEK293T,H3K27ac,0.003746099304407835
HEK293T,H3K27ac,0.003790591610595584
HEK293T,H3K27ac,0.004027084913104773
HEK293T,H3K27ac,0.00408649817109108
HEK293T,H3K27ac,0.004238451365381479
HEK293T,H3K27ac,0.0016131279990077019
HEK293T,H3K27ac,0.0014888942241668701
HEK293T,H3K27ac,0.001962096896022558
HEK293T,H3K27ac,0.0017338996985927224
HEK293T,H3K27ac,0.00150615768507123
HEK293T,H3K27ac,0.0014999938430264592
HEK293T,H3K27ac,0.0015220827190205455
HEK293T,H3K27ac,0.00044033778249286115
HEK293T,H3K27ac,0.001111724996007979
HEK293T,H3K27ac,0.0006556558655574918
HEK293T,H3K27ac,0.00038958393270149827
HEK293T,H3K27ac,0.001161623396910727
HEK293T,H3K27ac,0.00148489186540246
HEK293T,H3K27ac,0.0004672161303460598
HEK293T,H3K27ac,0.0004643111315090209
HEK293T,H3K27ac,0.0012086748611181974
HEK293T,H3K27ac,0.0012215895112603903
HEK293T,H3K27ac,0.003314471337944269
HEK293T,H3K27ac,0.003135338891297579
HEK293T,H3K27ac,0.003057221882045269
HEK293T,H3K27ac,0.009086282923817635
HEK293T,H3K27ac,0.00930125080049038
HEK293T,H3K27ac,0.009229017421603203
HEK293T,H3K27ac,0.008677108213305473
HEK293T,H3K27ac,0.002100232057273388
HEK293T,H3K27ac,0.0005889666499570012
HEK293T,H3K27ac,0.0007852768758311868
HEK293T,H3K27ac,0.000589685165323317
HEK293T,H3K27ac,0.00019564498506952077
HEK293T,H3K27ac,0.00306617165915668
HEK293T,H3K27ac,0.001643959665670991
HEK293T,H3K27ac,0.00148040521889925
HEK293T,H3K27ac,0.0008521993295289576
HEK293T,H3K27ac,0.0006488088401965797
HEK293T,H3K27ac,0.0002771478029899299
HEK293T,H3K27ac,0.00022311563952825963
HEK293T,H3K27ac,0.00021067426132503897
HEK293T,H3K27ac,0.0004171971813775599
HEK293T,H3K27ac,0.0007684825104661286
HEK293T,H3K27ac,0.0009140087640844285
HEK293T,H3K27ac,0.0009202660294249654
HEK293T,H3K27ac,0.000979923759587109
HEK293T,H3K27ac,0.0012643499067053199
HEK293T,H3K27ac,0.0012775310315191746
HEK293T,H3K27ac,0.0012916304403916001
HEK293T,H3K27ac,0.0013146770652383566
HEK293T,H3K27ac,0.001351806684397161
HEK293T,H3K27ac,0.0007649750914424658
HEK293T,H3K27ac,0.0010663283756002784
HEK293T,H3K27ac,0.0010091697331517935
HEK293T,H3K27ac,0.0008845154079608619
HEK293T,H3K27ac,0.0014990151394158602
HEK293T,H3K27ac,0.0004811114922631532
HEK293T,H3K27ac,0.0009276311029680073
HEK293T,H3K27ac,0.0003595903981477022
HEK293T,H3K27ac,0.0002813039463944733
HEK293T,H3K27ac,0.00042530091013759375
HEK293T,H3K27ac,0.00041421735659241676
HEK293T,H3K27ac,0.00045174287515692413
HEK293T,H3K27ac,0.0011216542916372418
HEK293T,H3K27ac,0.0015801320550963283
HEK293T,H3K27ac,0.0019777545239776373
HEK293T,H3K27ac,0.0014322204515337944
HEK293T,H3K27ac,0.001266394043341279
HEK293T,H3K27ac,0.000971141445916146
HEK293T,H3K27ac,0.0007730490760877728
HEK293T,H3K27ac,0.0007865728111937642
HEK293T,H3K27ac,0.0008257938898168504
HEK293T,H3K27ac,0.0005946106975898147
HEK293T,H3K27ac,0.0011415493208914995
HEK293T,H3K27ac,0.03061661683022976
HEK293T,H3K27ac,0.028676113113760948
HEK293T,H3K27ac,0.013059326447546482
HEK293T,H3K27ac,0.0008690366521477699
HEK293T,H3K27ac,0.0004705401952378452
HEK293T,H3K27ac,0.0012285576667636633
HEK293T,H3K27ac,0.0013115067267790437
HEK293T,H3K27ac,0.0013352690730243921
HEK293T,H3K27ac,0.0005796007462777197
HEK293T,H3K27ac,0.00045143801253288984
HEK293T,H3K27ac,0.002117821015417576
HEK293T,H3K27ac,0.00030691802385263145
HEK293T,H3K27ac,0.0010247738100588322
HEK293T,H3K27ac,0.0009003375889733434
HEK293T,H3K27ac,0.0008977706311270595
HEK293T,H3K27ac,0.0003699074441101402
HEK293T,H3K27ac,0.00045786568080075085
HEK293T,H3K27ac,0.0002473020285833627
HEK293T,H3K27ac,0.0002814366889651865
HEK293T,H3K27ac,0.0002686251827981323
HEK293T,H3K27ac,0.00035931298043578863
HEK293T,H3K27ac,0.0005162528832443058
HEK293T,H3K27ac,0.001026164274662733
HEK293T,H3K27ac,0.001466283923946321
HEK293T,H3K27ac,0.00040507889934815466
HEK293T,H3K27ac,0.00040699628880247474
HEK293T,H3K27ac,0.0005848943255841732
HEK293T,H3K27ac,0.0008368090493604541
HEK293T,H3K27ac,0.0008735049050301313
HEK293T,H3K27ac,0.000899438455235213
HEK293T,H3K27ac,0.0008935135556384921
HEK293T,H3K27ac,0.0008993559167720377
HEK293T,H3K27ac,0.0009058060823008418
HEK293T,H3K27ac,0.08505740016698837
HEK293T,H3K27ac,0.09142811596393585
HEK293T,H3K27ac,0.09260851889848709
HEK293T,H3K27ac,0.09301236271858215
HEK293T,H3K27ac,0.09201981872320175
HEK293T,H3K27ac,0.00020578336261678487
HEK293T,H3K27ac,0.0004166633589193225
HEK293T,H3K27ac,0.0049122232012450695
HEK293T,H3K27ac,0.004697342868894339
HEK293T,H3K27ac,0.00519286934286356
HEK293T,H3K27ac,0.005105030257254839
HEK293T,H3K27ac,0.005066514480859041
HEK293T,H3K27ac,0.005079020280390978
HEK293T,H3K27ac,0.0051328400149941444
HEK293T,H3K27ac,0.005183834582567215
HEK293T,H3K27ac,0.005192756652832031
HEK293T,H3K27ac,0.0007312836823984981
HEK293T,H3K27ac,0.0008784922538325191
HEK293T,H3K27ac,0.0009222695953212678
HEK293T,H3K27ac,0.009106849320232868
HEK293T,H3K27ac,0.004809390753507614
HEK293T,H3K27ac,0.001013308996334672
HEK293T,H3K27ac,0.0011271241819486022
HEK293T,H3K27ac,0.0002999811840709299
HEK293T,H3K27ac,0.00019275833619758487
HEK293T,H3K27ac,0.00021291387383826077
HEK293T,H3K27ac,0.000670979788992554
HEK293T,H3K27ac,0.0009861281141638756
HEK293T,H3K27ac,0.0011848262511193752
HEK293T,H3K27ac,0.001358764129690826
HEK293T,H3K27ac,0.00030994912958703935
HEK293T,H3K27ac,0.0008399081998504698
HEK293T,H3K27ac,0.0026121840346604586
HEK293T,H3K27ac,0.0028008746448904276
HEK293T,H3K27ac,0.0019667891319841146
HEK293T,H3K27ac,0.0008905336144380271
HEK293T,H3K27ac,0.0008151836227625608
HEK293T,H3K27ac,0.0013665416045114398
HEK293T,H3K27ac,0.000540605396963656
HEK293T,H3K27ac,0.0007054893067106605
HEK293T,H3K27ac,0.0013290444621816278
HEK293T,H3K27ac,0.0018245793180540204
HEK293T,H3K27ac,0.0019330100622028112
HEK293T,H3K27ac,0.001966303214430809
HEK293T,H3K27ac,0.0019363287137821317
HEK293T,H3K27ac,0.0010365061461925507
HEK293T,H3K27ac,0.0008758448529988527
HEK293T,H3K27ac,0.000599586870521307
HEK293T,H3K27ac,0.0017464052652940154
HEK293T,H3K27ac,0.0006560703623108566
HEK293T,H3K27ac,0.0013857046142220497
HEK293T,H3K27ac,0.001277145347557962
HEK293T,H3K27ac,0.0012693579774349928
HEK293T,H3K27ac,0.001234801602549851
HEK293T,H3K27ac,0.0005879671662114561
HEK293T,H3K27ac,0.00035243568709120154
HEK293T,H3K27ac,0.0004992056055925786
HEK293T,H3K27ac,0.001270462293177843
HEK293T,H3K27ac,0.0014874596381559968
HEK293T,H3K27ac,0.00062363944016397
HEK293T,H3K27ac,0.003781134495511651
HEK293T,H3K27ac,0.0042749857529997826
HEK293T,H3K27ac,0.0007615043432451785
HEK293T,H3K27ac,0.0010309540666639805
HEK293T,H3K27ac,0.0006911295931786299
HEK293T,H3K27ac,0.0015176362358033657
HEK293T,H3K27ac,0.0014267407823354006
HEK293T,H3K27ac,0.0010538833448663354
HEK293T,H3K27ac,0.0011456533102318645
HEK293T,H3K27ac,0.0014628301141783595
HEK293T,H3K27ac,0.0006680511287413538
HEK293T,H3K27ac,0.0007897848845459521
HEK293T,H3K27ac,0.0021130526438355446
HEK293T,H3K27ac,0.0008178334683179855
HEK293T,H3K27ac,0.0010564186377450824
HEK293T,H3K27ac,0.0007549821166321635
HEK293T,H3K27ac,0.0006503467448055744
HEK293T,H3K27ac,0.001721282140351832
HEK293T,H3K27ac,0.002255429048091173
HEK293T,H3K27ac,0.0004007855022791773
HEK293T,H3K27ac,0.00038595704245381057
HEK293T,H3K27ac,0.0003589053812902421
HEK293T,H3K27ac,0.0003509380912873894
HEK293T,H3K27ac,0.0003487120266072452
HEK293T,H3K27ac,0.0002766565012279898
HEK293T,H3K27ac,0.00024943670723587275
HEK293T,H3K27ac,0.00021854837541468441
HEK293T,H3K27ac,0.00021375922369770706
HEK293T,H3K27ac,0.00024340474919881672
HEK293T,H3K27ac,0.0005852008471265435
HEK293T,H3K27ac,0.0012483260361477733
HEK293T,H3K27ac,0.0015775213250890374
HEK293T,H3K27ac,0.002133885631337762
HEK293T,H3K27ac,0.0027263646479696035
HEK293T,H3K27ac,0.0029030037112534046
HEK293T,H3K27ac,0.0037475700955837965
HEK293T,H3K27ac,0.004805930890142918
HEK293T,H3K27ac,0.0057192095555365086
HEK293T,H3K27ac,0.006190105341374874
HEK293T,H3K27ac,0.005081209819763899
HEK293T,H3K27ac,0.0009896893752738833
HEK293T,H3K27ac,0.0012328193988651037
HEK293T,H3K27ac,0.0015689714346081018
HEK293T,H3K27ac,0.001455721678212285
HEK293T,H3K27ac,0.0016372627578675747
HEK293T,H3K27ac,0.0019525325624272227
HEK293T,H3K27ac,0.0019140496151521802
HEK293T,H3K27ac,0.002019878476858139
HEK293T,H3K27ac,0.0007283032173290849
HEK293T,H3K27ac,0.0007531579467467964
HEK293T,H3K27ac,0.000766682846006006
HEK293T,H3K27ac,0.0011691845720633864
HEK293T,H3K27ac,0.0010533231543377042
HEK293T,H3K27ac,0.0018262305529788136
HEK293T,H3K27ac,0.0008701978949829936
HEK293T,H3K27ac,0.0008893034537322819
HEK293T,H3K27ac,0.0010966899571940303
HEK293T,H3K27ac,0.0011255871504545212
HEK293T,H3K27ac,0.001109314151108265
HEK293T,H3K27ac,0.0011322346981614828
HEK293T,H3K27ac,0.0011531199561432004
HEK293T,H3K27ac,0.00043543134233914316
HEK293T,H3K27ac,0.0004036792670376599
HEK293T,H3K27ac,0.00038778988528065383
HEK293T,H3K27ac,0.0015138934832066298
HEK293T,H3K27ac,0.0027391910552978516
HEK293T,H3K27ac,0.0029301592148840427
HEK293T,H3K27ac,0.0045774695463478565
HEK293T,H3K27ac,0.0085561228916049
HEK293T,H3K27ac,0.009120553731918335
HEK293T,H3K27ac,0.011008159257471561
HEK293T,H3K27ac,0.010560818016529083
HEK293T,H3K27ac,0.006595221813768148
HEK293T,H3K27ac,0.004164695739746094
HEK293T,H3K27ac,0.0005113398656249046
HEK293T,H3K27ac,0.0005953129148110747
HEK293T,H3K27ac,0.0005801545339636505
HEK293T,H3K27ac,0.0006032433011569083
HEK293T,H3K27ac,0.000614032382145524
HEK293T,H3K27ac,0.000601636478677392
HEK293T,H3K27ac,0.000601619016379118
HEK293T,H3K27ac,0.0006085897912271321
HEK293T,H3K27ac,0.0005683608469553292
HEK293T,H3K27ac,0.0003867337654810399
HEK293T,H3K27ac,0.0008318171021528542
HEK293T,H3K27ac,0.0018110133241862059
HEK293T,H3K27ac,0.0023448423016816378
HEK293T,H3K27ac,0.002605405868962407
HEK293T,H3K27ac,0.002620692364871502
HEK293T,H3K27ac,0.002106698928400874
HEK293T,H3K27ac,0.0021114859264343977
HEK293T,H3K27ac,0.0008147505577653646
HEK293T,H3K27ac,0.000699191412422806
HEK293T,H3K27ac,0.0006703943945467472
HEK293T,H3K27ac,0.0006435881950892508
HEK293T,H3K27ac,0.0006110445829108357
HEK293T,H3K27ac,0.0011894184863194823
HEK293T,H3K27ac,0.0009306599968113005
HEK293T,H3K27ac,0.0007903790101408958
HEK293T,H3K27ac,0.0008046848233789206
HEK293T,H3K27ac,0.000826636387500912
HEK293T,H3K27ac,0.0010931672295555472
HEK293T,H3K27ac,0.0012855352833867073
HEK293T,H3K27ac,0.0014361736830323935
HEK293T,H3K27ac,0.0011366348480805755
HEK293T,H3K27ac,0.001226975698955357
HEK293T,H3K27ac,0.0016407446237280965
HEK293T,H3K27ac,0.0007328729261644185
HEK293T,H3K27ac,0.001276281545870006
HEK293T,H3K27ac,0.0006100558093748987
HEK293T,H3K27ac,0.0006731337052769959
HEK293T,H3K27ac,0.0005061412812210619
HEK293T,H3K27ac,0.001109765493310988
HEK293T,H3K27ac,0.0003682621754705906
HEK293T,H3K27ac,0.0007353949476964772
HEK293T,H3K27ac,0.0015083244070410728
HEK293T,H3K27ac,0.0011344852391630411
HEK293T,H3K27ac,0.0005417788052000105
HEK293T,H3K27ac,0.0005554890958592296
HEK293T,H3K27ac,0.0015927191125229
HEK293T,H3K27ac,0.0008988012559711933
HEK293T,H3K27ac,0.0007128801662474871
HEK293T,H3K27ac,0.0006658086203970015
HEK293T,H3K27ac,0.00042590589146129787
HEK293T,H3K27ac,0.0008574454113841057
HEK293T,H3K27ac,0.0011124794837087393
HEK293T,H3K27ac,0.0004509282880462706
HEK293T,H3K27ac,0.001255032024346292
HEK293T,H3K27ac,0.004591425880789757
HEK293T,H3K27ac,0.00439679017290473
HEK293T,H3K27ac,0.004335681442171335
HEK293T,H3K27ac,0.004245056305080652
HEK293T,H3K27ac,0.004357791971415281
HEK293T,H3K27ac,0.004994611255824566
HEK293T,H3K27ac,0.005031495820730925
HEK293T,H3K27ac,0.0048908633179962635
HEK293T,H3K27ac,0.0013937812764197588
HEK293T,H3K27ac,0.00048239200259558856
HEK293T,H3K27ac,0.0013664703583344817
HEK293T,H3K27ac,0.0016771707450971007
HEK293T,H3K27ac,0.0008738968754187226
HEK293T,H3K27ac,0.000686620594933629
HEK293T,H3K27ac,0.0006682482780888677
HEK293T,H3K27ac,0.0006588216056115925
HEK293T,H3K27ac,0.0006588216056115925
HEK293T,H3K27ac,0.0006588214891962707
HEK293T,H3K27ac,0.000730847183149308
HEK293T,H3K27ac,0.0007639971445314586
HEK293T,H3K27ac,0.0008146429318003356
HEK293T,H3K27ac,0.0006106297951191664
HEK293T,H3K27ac,0.0007913265726529062
HEK293T,H3K27ac,0.000579373212531209
HEK293T,H3K27ac,0.0006059229490347207
HEK293T,H3K27ac,0.0006920145824551582
HEK293T,H3K27ac,0.0011349215637892485
HEK293T,H3K27ac,0.0015547404764220119
HEK293T,H3K27ac,0.0015375930815935135
HEK293T,H3K27ac,0.0014515203656628728
HEK293T,H3K27ac,0.0007865286897867918
HEK293T,H3K27ac,0.0005984649760648608
HEK293T,H3K27ac,0.0002679435128811747
HEK293T,H3K27ac,0.00030155814602039754
HEK293T,H3K27ac,0.0007169499294832349
HEK293T,H3K27ac,0.0008981520659290254
HEK293T,H3K27ac,0.000865051755681634
HEK293T,H3K27ac,0.0009265033295378089
HEK293T,H3K27ac,0.000762844574637711
HEK293T,H3K27ac,0.0038814363069832325
HEK293T,H3K27ac,0.0063713472336530685
HEK293T,H3K27ac,0.016301196068525314
HEK293T,H3K27ac,0.028268974274396896
HEK293T,H3K27ac,0.034381233155727386
HEK293T,H3K27ac,0.03555171564221382
HEK293T,H3K27ac,0.03886337950825691
HEK293T,H3K27ac,0.03971255198121071
HEK293T,H3K27ac,0.05008247494697571
HEK293T,H3K27ac,0.05143000930547714
HEK293T,H3K27ac,0.0528794527053833
HEK293T,H3K27ac,0.05328166112303734
HEK293T,H3K27ac,0.045600857585668564
HEK293T,H3K27ac,0.03122253715991974
HEK293T,H3K27ac,0.019713737070560455
HEK293T,H3K27ac,0.00019394845003262162
HEK293T,H3K27ac,0.00021359002857934684
HEK293T,H3K27ac,0.0004040251951664686
HEK293T,H3K27ac,0.0003149224503431469
HEK293T,H3K27ac,0.000587677932344377
HEK293T,H3K27ac,0.0004745984624605626
HEK293T,H3K27ac,0.000819095759652555
HEK293T,H3K27ac,0.0006595795275643468
HEK293T,H3K27ac,0.0006659889477305114
HEK293T,H3K27ac,0.0014611301012337208
HEK293T,H3K27ac,0.0009774485370144248
HEK293T,H3K27ac,0.0018227556720376015
HEK293T,H3K27ac,0.0017932963091880083
HEK293T,H3K27ac,0.0009816468227654696
HEK293T,H3K27ac,0.0012846927857026458
HEK293T,H3K27ac,0.0007006720406934619
HEK293T,H3K27ac,0.003991211298853159
HEK293T,H3K27ac,0.0032861214131116867
HEK293T,H3K27ac,0.0133417509496212
HEK293T,H3K27ac,0.017126744613051414
HEK293T,H3K27ac,0.017317568883299828
HEK293T,H3K27ac,0.019368797540664673
HEK293T,H3K27ac,0.024089904502034187
HEK293T,H3K27ac,0.024026740342378616
HEK293T,H3K27ac,0.022897565737366676
HEK293T,H3K27ac,0.022569507360458374
HEK293T,H3K27ac,0.02080666273832321
HEK293T,H3K27ac,0.0023626743350178003
HEK293T,H3K27ac,0.014179375022649765
HEK293T,H3K27ac,0.015425210818648338
HEK293T,H3K27ac,0.01765579544007778
HEK293T,H3K27ac,0.019603915512561798
HEK293T,H3K27ac,0.021690577268600464
HEK293T,H3K27ac,0.02241741120815277
HEK293T,H3K27ac,0.0222758911550045
HEK293T,H3K27ac,0.018983084708452225
HEK293T,H3K27ac,0.01607070118188858
HEK293T,H3K27ac,0.015251693315804005
HEK293T,H3K27ac,0.0008232177351601422
HEK293T,H3K27ac,0.0014714603312313557
HEK293T,H3K27ac,0.0007628400926478207
HEK293T,H3K27ac,0.000557552557438612
HEK293T,H3K27ac,0.0012050752993673086
HEK293T,H3K27ac,0.0013134622713550925
HEK293T,H3K27ac,0.0013186362339183688
HEK293T,H3K27ac,0.0012860405258834362
HEK293T,H3K27ac,0.000994175556115806
HEK293T,H3K27ac,0.0010224123252555728
HEK293T,H3K27ac,0.0010704010492190719
HEK293T,H3K27ac,0.0015996434958651662
HEK293T,H3K27ac,0.0015447637997567654
HEK293T,H3K27ac,0.0013619371457025409
HEK293T,H3K27ac,0.001397317973896861
HEK293T,H3K27ac,0.001429655821993947
HEK293T,H3K27ac,0.0014125944580882788
HEK293T,H3K27ac,0.0014072927879169583
HEK293T,H3K27ac,0.0013902717037126422
HEK293T,H3K27ac,0.0007399657624773681
HEK293T,H3K27ac,0.0005383161478675902
HEK293T,H3K27ac,0.0008373410673812032
HEK293T,H3K27ac,0.0008879175875335932
HEK293T,H3K27ac,0.001201924285851419
HEK293T,H3K27ac,0.0012700132792815566
HEK293T,H3K27ac,0.0012462787562981248
HEK293T,H3K27ac,0.0013119543436914682
HEK293T,H3K27ac,0.0004197907983325422
HEK293T,H3K27ac,0.010329428128898144
HEK293T,H3K27ac,0.00977992918342352
HEK293T,H3K27ac,0.009253354743123055
HEK293T,H3K27ac,0.0032826142851263285
HEK293T,H3K27ac,0.002968979300931096
HEK293T,H3K27ac,0.0028105899691581726
HEK293T,H3K27ac,0.05679507553577423
HEK293T,H3K27ac,0.07110610604286194
HEK293T,H3K27ac,0.104568712413311
HEK293T,H3K27ac,0.10792573541402817
HEK293T,H3K27ac,0.1077163815498352
HEK293T,H3K27ac,0.10603354126214981
HEK293T,H3K27ac,0.10720880329608917
HEK293T,H3K27ac,0.14114956557750702
HEK293T,H3K27ac,0.1477232128381729
HEK293T,H3K27ac,0.14441348612308502
HEK293T,H3K27ac,0.1253487467765808
HEK293T,H3K27ac,0.06286883354187012
HEK293T,H3K27ac,0.06090925261378288
HEK293T,H3K27ac,0.06130342558026314
HEK293T,H3K27ac,0.05716652795672417
HEK293T,H3K27ac,0.0485372394323349
HEK293T,H3K27ac,0.030473938211798668
HEK293T,H3K27ac,0.006552255712449551
HEK293T,H3K27ac,0.0003945629869122058
HEK293T,H3K27ac,0.002817379077896476
HEK293T,H3K27ac,0.01853535883128643
HEK293T,H3K27ac,0.018665336072444916
HEK293T,H3K27ac,0.019204601645469666
HEK293T,H3K27ac,0.01558733731508255
HEK293T,H3K27ac,0.015499155037105083
HEK293T,H3K27ac,0.01169018354266882
HEK293T,H3K27ac,0.0007086864789016545
HEK293T,H3K27ac,0.04927791655063629
HEK293T,H3K27ac,0.050593383610248566
HEK293T,H3K27ac,0.05201686918735504
HEK293T,H3K27ac,0.053104616701602936
HEK293T,H3K27ac,0.053474072366952896
HEK293T,H3K27ac,0.05300438776612282
HEK293T,H3K27ac,0.00035417627077549696
HEK293T,H3K27ac,0.0006606332608498633
HEK293T,H3K27ac,0.0005056117661297321
HEK293T,H3K27ac,0.0017888970905914903
HEK293T,H3K27ac,0.00093702448066324
HEK293T,H3K27ac,0.0017398734344169497
HEK293T,H3K27ac,0.0007449512486346066
HEK293T,H3K27ac,0.0010932836448773742
HEK293T,H3K27ac,0.0017656617565080523
HEK293T,H3K27ac,0.01786426454782486
HEK293T,H3K27ac,0.04119034484028816
HEK293T,H3K27ac,0.04078400507569313
HEK293T,H3K27ac,0.03924388065934181
HEK293T,H3K27ac,0.00030079938005656004
HEK293T,H3K27ac,0.00031449084053747356
HEK293T,H3K27ac,0.0017443354008719325
HEK293T,H3K27ac,0.0006028126808814704
HEK293T,H3K27ac,0.0018610599217936397
HEK293T,H3K27ac,0.001971195684745908
HEK293T,H3K27ac,0.002110891742631793
HEK293T,H3K27ac,0.0021117946598678827
HEK293T,H3K27ac,0.0021453923545777798
HEK293T,H3K27ac,0.0022584267426282167
HEK293T,H3K27ac,0.002743345219641924
HEK293T,H3K27ac,0.0002851354074664414
HEK293T,H3K27ac,0.00029250516672618687
HEK293T,H3K27ac,0.0004064528620801866
HEK293T,H3K27ac,0.0006951401010155678
HEK293T,H3K27ac,0.0006117020966485143
HEK293T,H3K27ac,0.0005837618373334408
HEK293T,H3K27ac,0.0003579897165764123
HEK293T,H3K27ac,0.0004054653982166201
HEK293T,H3K27ac,0.0005800529615953565
HEK293T,H3K27ac,0.0013718096306547523
HEK293T,H3K27ac,0.005340720061212778
HEK293T,H3K27ac,0.001121035311371088
HEK293T,H3K27ac,0.00017827635747380555
HEK293T,H3K27ac,0.0004978511133231223
HEK293T,H3K27ac,0.0007613260531798005
HEK293T,H3K27ac,0.017371248453855515
HEK293T,H3K27ac,0.025372769683599472
HEK293T,H3K27ac,0.02496827393770218
HEK293T,H3K27ac,0.024512385949492455
