group,seq_bin,epi_bin,attn_weight
A549 G4+ enhancer,79,11,0.005786560941487551
A549 G4+ enhancer,79,12,0.004878764972090721
A549 G4+ enhancer,79,13,0.0035624676384031773
A549 G4+ enhancer,79,14,0.003964253701269627
A549 G4+ enhancer,79,15,0.004310022573918104
A549 G4+ enhancer,79,16,0.004182522185146809
A549 G4+ enhancer,79,17,0.004591618664562702
A549 G4+ enhancer,79,18,0.0051304250955581665
A549 G4+ enhancer,79,19,0.005444997455924749
A549 G4+ enhancer,79,20,0.004835234954953194
A549 G4+ enhancer,79,21,0.00535346195101738
A549 G4+ enhancer,79,22,0.006057890597730875
A549 G4+ enhancer,79,23,0.006146673113107681
A549 G4+ enhancer,79,24,0.005782462190836668
A549 G4+ enhancer,79,25,0.00477761821821332
A549 G4+ enhancer,79,26,0.0032021289225667715
A549 G4+ enhancer,79,27,0.003280606120824814
A549 G4+ enhancer,79,28,0.004522529896348715
A549 G4+ enhancer,79,29,0.006732425186783075
A549 G4+ enhancer,79,30,0.006790196988731623
A549 G4+ enhancer,79,31,0.005611013155430555
A549 G4+ enhancer,79,32,0.004414751194417477
A549 G4+ enhancer,79,33,0.0036247295793145895
A549 G4+ enhancer,79,34,0.004614447243511677
A549 G4+ enhancer,79,35,0.008199376985430717
A549 G4+ enhancer,79,36,0.012515530921518803
A549 G4+ enhancer,79,37,0.011526130139827728
A549 G4+ enhancer,79,38,0.008466514758765697
A549 G4+ enhancer,79,39,0.008068961091339588
A549 G4+ enhancer,79,40,0.007962328381836414
A549 G4+ enhancer,79,41,0.008028826676309109
A549 G4+ enhancer,79,42,0.009000707417726517
A549 G4+ enhancer,79,43,0.009910231456160545
A549 G4+ enhancer,79,44,0.017452239990234375
A549 G4+ enhancer,79,45,0.048149026930332184
A549 G4+ enhancer,79,46,0.09963969141244888
A549 G4+ enhancer,79,47,0.09484843164682388
A549 G4+ enhancer,79,48,0.04975973442196846
A549 G4+ enhancer,79,49,0.030371392145752907
A549 G4+ enhancer,79,50,0.01608707755804062
A549 G4+ enhancer,79,51,0.009588818065822124
A549 G4+ enhancer,79,52,0.006031992379575968
A549 G4+ enhancer,79,53,0.0066354828886687756
A549 G4+ enhancer,79,54,0.00873333029448986
A549 G4+ enhancer,79,55,0.008662242442369461
A549 G4+ enhancer,79,56,0.007844259962439537
A549 G4+ enhancer,79,57,0.005508481524884701
A549 G4+ enhancer,79,58,0.004871946293860674
A549 G4+ enhancer,79,59,0.004374176729470491
A549 G4+ enhancer,79,60,0.0052090720273554325
A549 G4+ enhancer,79,61,0.006347299087792635
A549 G4+ enhancer,79,62,0.006060737185180187
A549 G4+ enhancer,79,63,0.004686897154897451
A549 G4+ enhancer,79,64,0.003737346502020955
A549 G4+ enhancer,79,65,0.003595449263229966
A549 G4+ enhancer,79,66,0.004877814557403326
A549 G4+ enhancer,79,67,0.004558374173939228
A549 G4+ enhancer,79,68,0.00476824352517724
A549 G4+ enhancer,79,69,0.004903859458863735
A549 G4+ enhancer,79,70,0.005593998823314905
A549 G4+ enhancer,79,71,0.005727467127144337
A549 G4+ enhancer,79,72,0.0072223409079015255
A549 G4+ enhancer,79,73,0.00748803885653615
A549 G4+ enhancer,79,74,0.0069273849949240685
A549 G4+ enhancer,79,75,0.005233155097812414
A549 G4+ enhancer,79,76,0.004981667269021273
A549 G4+ enhancer,79,77,0.005910762120038271
A549 G4+ enhancer,79,78,0.00849958136677742
A549 G4+ enhancer,79,79,0.010123280808329582
A549 G4+ enhancer,79,80,0.007695128675550222
A549 G4+ enhancer,79,81,0.007029262837022543
A549 G4+ enhancer,79,82,0.007031714078038931
A549 G4+ enhancer,79,83,0.007258865516632795
A549 G4+ enhancer,79,84,0.004831695929169655
A549 G4+ enhancer,79,85,0.004284827504307032
A549 G4+ enhancer,79,86,0.0035648213233798742
A549 G4+ enhancer,79,87,0.004260427318513393
A549 G4+ enhancer,79,88,0.0035977826919406652
A549 G4+ enhancer,79,89,0.004207412246614695
A549 G4+ enhancer,79,90,0.004509751684963703
A549 G4+ enhancer,79,91,0.004579845815896988
A549 G4+ enhancer,79,92,0.003962262067943811
A549 G4+ enhancer,79,93,0.0030433631036430597
A549 G4+ enhancer,79,94,0.0037482529878616333
A549 G4+ enhancer,79,95,0.004813103936612606
A549 G4+ enhancer,79,96,0.005379403010010719
A549 G4+ enhancer,79,97,0.008622320368885994
A549 G4+ enhancer,79,98,0.013269874267280102
A549 G4+ enhancer,79,99,0.030331525951623917
A549 G4+ enhancer,80,0,0.02656586654484272
A549 G4+ enhancer,80,1,0.012120290659368038
A549 G4+ enhancer,80,2,0.01024616602808237
A549 G4+ enhancer,80,3,0.010810624808073044
A549 G4+ enhancer,80,4,0.011836111545562744
A549 G4+ enhancer,80,5,0.011886902153491974
A549 G4+ enhancer,80,6,0.012495621107518673
A549 G4+ enhancer,80,7,0.011367343366146088
A549 G4+ enhancer,80,8,0.007968488149344921
A549 G4+ enhancer,80,9,0.005659428890794516
A549 G4+ enhancer,80,10,0.005267623346298933
A549 G4+ enhancer,80,11,0.006285855546593666
A549 G4+ enhancer,80,12,0.005168619100004435
A549 G4+ enhancer,80,13,0.003721121232956648
A549 G4+ enhancer,80,14,0.004073827061802149
A549 G4+ enhancer,80,15,0.004468878265470266
A549 G4+ enhancer,80,16,0.0043290541507303715
A549 G4+ enhancer,80,17,0.00469588115811348
A549 G4+ enhancer,80,18,0.0054010143503546715
A549 G4+ enhancer,80,19,0.00582905625924468
A549 G4+ enhancer,80,20,0.005321062635630369
A549 G4+ enhancer,80,21,0.0059237293899059296
A549 G4+ enhancer,80,22,0.006563662085682154
A549 G4+ enhancer,80,23,0.006454463582485914
A549 G4+ enhancer,80,24,0.0059468368999660015
A549 G4+ enhancer,80,25,0.004786045290529728
A549 G4+ enhancer,80,26,0.0031869567465037107
A549 G4+ enhancer,80,27,0.003428721334785223
A549 G4+ enhancer,80,28,0.0047128344886004925
A549 G4+ enhancer,80,29,0.006770529318600893
A549 G4+ enhancer,80,30,0.006710860878229141
A549 G4+ enhancer,80,31,0.005511391907930374
A549 G4+ enhancer,80,32,0.004315021447837353
A549 G4+ enhancer,80,33,0.0035980360116809607
A549 G4+ enhancer,80,34,0.004820165224373341
A549 G4+ enhancer,80,35,0.008458182215690613
A549 G4+ enhancer,80,36,0.012970787473022938
A549 G4+ enhancer,80,37,0.011794309131801128
A549 G4+ enhancer,80,38,0.008721412159502506
A549 G4+ enhancer,80,39,0.008161531761288643
A549 G4+ enhancer,80,40,0.008039142936468124
A549 G4+ enhancer,80,41,0.008209635503590107
A549 G4+ enhancer,80,42,0.009251668117940426
A549 G4+ enhancer,80,43,0.009827479720115662
A549 G4+ enhancer,80,44,0.016678526997566223
A549 G4+ enhancer,80,45,0.04634081572294235
A549 G4+ enhancer,80,46,0.09865594655275345
A549 G4+ enhancer,80,47,0.09476637095212936
A549 G4+ enhancer,80,48,0.047686174511909485
A549 G4+ enhancer,80,49,0.028209330514073372
A549 G4+ enhancer,80,50,0.015001880936324596
A549 G4+ enhancer,80,51,0.009031754918396473
A549 G4+ enhancer,80,52,0.005879024043679237
A549 G4+ enhancer,80,53,0.006472270470112562
A549 G4+ enhancer,80,54,0.008770464919507504
A549 G4+ enhancer,80,55,0.00868221651762724
A549 G4+ enhancer,80,56,0.0077978200279176235
A549 G4+ enhancer,80,57,0.005450215190649033
A549 G4+ enhancer,80,58,0.004805035889148712
A549 G4+ enhancer,80,59,0.004349584225565195
A549 G4+ enhancer,80,60,0.005413583945482969
A549 G4+ enhancer,80,61,0.006555024068802595
A549 G4+ enhancer,80,62,0.006296799052506685
A549 G4+ enhancer,80,63,0.0048392717726528645
A549 G4+ enhancer,80,64,0.0038781350012868643
A549 G4+ enhancer,80,65,0.0038074771873652935
A549 G4+ enhancer,80,66,0.005058133974671364
A549 G4+ enhancer,80,67,0.00477807130664587
A549 G4+ enhancer,80,68,0.005224882625043392
A549 G4+ enhancer,80,69,0.005282340571284294
A549 G4+ enhancer,80,70,0.006034513935446739
A549 G4+ enhancer,80,71,0.006233626045286655
A549 G4+ enhancer,80,72,0.007651881314814091
A549 G4+ enhancer,80,73,0.007826987653970718
A549 G4+ enhancer,80,74,0.007146703545004129
A549 G4+ enhancer,80,75,0.005461481399834156
A549 G4+ enhancer,80,76,0.005262875929474831
A549 G4+ enhancer,80,77,0.00631898595020175
A549 G4+ enhancer,80,78,0.009115420281887054
A549 G4+ enhancer,80,79,0.010803235694766045
A549 G4+ enhancer,80,80,0.00797171052545309
A549 G4+ enhancer,80,81,0.006938583217561245
A549 G4+ enhancer,80,82,0.00647720554843545
A549 G4+ enhancer,80,83,0.006532533094286919
A549 G4+ enhancer,80,84,0.004539622459560633
A549 G4+ enhancer,80,85,0.0042564887553453445
A549 G4+ enhancer,80,86,0.0036658491007983685
A549 G4+ enhancer,80,87,0.004432892892509699
A549 G4+ enhancer,80,88,0.003726765513420105
A549 G4+ enhancer,80,89,0.004262947011739016
A549 G4+ enhancer,80,90,0.004568972624838352
A549 G4+ enhancer,80,91,0.004566860850900412
A549 G4+ enhancer,80,92,0.00401658657938242
A549 G4+ enhancer,80,93,0.003123899456113577
A549 G4+ enhancer,80,94,0.0038734530098736286
A549 G4+ enhancer,80,95,0.004951028153300285
A549 G4+ enhancer,80,96,0.005696526728570461
A549 G4+ enhancer,80,97,0.008700775913894176
A549 G4+ enhancer,80,98,0.012982209213078022
A549 G4+ enhancer,80,99,0.029465988278388977
A549 G4+ enhancer,81,0,0.02523944154381752
A549 G4+ enhancer,81,1,0.01176524255424738
A549 G4+ enhancer,81,2,0.010395891964435577
A549 G4+ enhancer,81,3,0.011080126278102398
A549 G4+ enhancer,81,4,0.011812925338745117
A549 G4+ enhancer,81,5,0.011302873492240906
A549 G4+ enhancer,81,6,0.011522730812430382
A549 G4+ enhancer,81,7,0.010436950251460075
A549 G4+ enhancer,81,8,0.007622574456036091
A549 G4+ enhancer,81,9,0.005762660410255194
A549 G4+ enhancer,81,10,0.005729034077376127
A549 G4+ enhancer,81,11,0.006850388366729021
A549 G4+ enhancer,81,12,0.005425659939646721
A549 G4+ enhancer,81,13,0.0039020702242851257
A549 G4+ enhancer,81,14,0.004233784042298794
A549 G4+ enhancer,81,15,0.004450490698218346
A549 G4+ enhancer,81,16,0.004432475194334984
A549 G4+ enhancer,81,17,0.005052424035966396
A549 G4+ enhancer,81,18,0.00590597465634346
A549 G4+ enhancer,81,19,0.0063546812161803246
A549 G4+ enhancer,81,20,0.005853531416505575
A549 G4+ enhancer,81,21,0.006440179422497749
A549 G4+ enhancer,81,22,0.0071264104917645454
A549 G4+ enhancer,81,23,0.006872085388749838
A549 G4+ enhancer,81,24,0.006156574003398418
A549 G4+ enhancer,81,25,0.004886473994702101
A549 G4+ enhancer,81,26,0.00332834105938673
A549 G4+ enhancer,81,27,0.003544749692082405
A549 G4+ enhancer,81,28,0.004980124533176422
A549 G4+ enhancer,81,29,0.007064718287438154
A549 G4+ enhancer,81,30,0.006860491819679737
A549 G4+ enhancer,81,31,0.005639905575662851
A549 G4+ enhancer,81,32,0.004411926493048668
A549 G4+ enhancer,81,33,0.003738940693438053
A549 G4+ enhancer,81,34,0.004843716975301504
A549 G4+ enhancer,81,35,0.008801642805337906
A549 G4+ enhancer,81,36,0.01367291808128357
A549 G4+ enhancer,81,37,0.012412386015057564
A549 G4+ enhancer,81,38,0.00898029189556837
A549 G4+ enhancer,81,39,0.008305835537612438
A549 G4+ enhancer,81,40,0.008181765675544739
A549 G4+ enhancer,81,41,0.008314037695527077
A549 G4+ enhancer,81,42,0.009181380271911621
A549 G4+ enhancer,81,43,0.00969525333493948
A549 G4+ enhancer,81,44,0.015727650374174118
A549 G4+ enhancer,81,45,0.0443631075322628
A549 G4+ enhancer,81,46,0.09800494462251663
A549 G4+ enhancer,81,47,0.09493345022201538
A549 G4+ enhancer,81,48,0.04554611071944237
A549 G4+ enhancer,81,49,0.026062941178679466
A549 G4+ enhancer,81,50,0.013820011168718338
A549 G4+ enhancer,81,51,0.008446057327091694
A549 G4+ enhancer,81,52,0.005545665509998798
A549 G4+ enhancer,81,53,0.006400082726031542
A549 G4+ enhancer,81,54,0.008525876328349113
A549 G4+ enhancer,81,55,0.008601369336247444
A549 G4+ enhancer,81,56,0.007683728355914354
A549 G4+ enhancer,81,57,0.005268394947052002
A549 G4+ enhancer,81,58,0.004780651535838842
A549 G4+ enhancer,81,59,0.004533016588538885
A549 G4+ enhancer,81,60,0.005528328940272331
A549 G4+ enhancer,81,61,0.006650365423411131
A549 G4+ enhancer,81,62,0.006342224311083555
A549 G4+ enhancer,81,63,0.005045356694608927
A549 G4+ enhancer,81,64,0.00404638797044754
A549 G4+ enhancer,81,65,0.003942260518670082
A549 G4+ enhancer,81,66,0.005131327081471682
A549 G4+ enhancer,81,67,0.005101631861180067
A549 G4+ enhancer,81,68,0.005552107002586126
A549 G4+ enhancer,81,69,0.005735334474593401
A549 G4+ enhancer,81,70,0.006511687766760588
A549 G4+ enhancer,81,71,0.006680875550955534
A549 G4+ enhancer,81,72,0.008100036531686783
A549 G4+ enhancer,81,73,0.008355059660971165
A549 G4+ enhancer,81,74,0.007491889875382185
A549 G4+ enhancer,81,75,0.005617721471935511
A549 G4+ enhancer,81,76,0.005510065704584122
A549 G4+ enhancer,81,77,0.006793386302888393
A549 G4+ enhancer,81,78,0.009870893321931362
A549 G4+ enhancer,81,79,0.011640501208603382
A549 G4+ enhancer,81,80,0.008298561908304691
A549 G4+ enhancer,81,81,0.006758240982890129
A549 G4+ enhancer,81,82,0.006002902518957853
A549 G4+ enhancer,81,83,0.0060905274003744125
A549 G4+ enhancer,81,84,0.004326427821069956
A549 G4+ enhancer,81,85,0.004198194947093725
A549 G4+ enhancer,81,86,0.0036890502087771893
A549 G4+ enhancer,81,87,0.004499098286032677
A549 G4+ enhancer,81,88,0.0038067426066845655
A549 G4+ enhancer,81,89,0.004411470144987106
A549 G4+ enhancer,81,90,0.0046309735625982285
A549 G4+ enhancer,81,91,0.0046251313760876656
A549 G4+ enhancer,81,92,0.0040240539237856865
A549 G4+ enhancer,81,93,0.003142276080325246
A549 G4+ enhancer,81,94,0.003978753462433815
A549 G4+ enhancer,81,95,0.005179527215659618
A549 G4+ enhancer,81,96,0.005974662024527788
A549 G4+ enhancer,81,97,0.008985819295048714
A549 G4+ enhancer,81,98,0.012807699851691723
A549 G4+ enhancer,81,99,0.028107307851314545
A549 G4+ enhancer,82,0,0.02465052902698517
A549 G4+ enhancer,82,1,0.01123875007033348
A549 G4+ enhancer,82,2,0.010480199009180069
A549 G4+ enhancer,82,3,0.011447357945144176
A549 G4+ enhancer,82,4,0.012156104668974876
A549 G4+ enhancer,82,5,0.011164765805006027
A549 G4+ enhancer,82,6,0.010792900808155537
A549 G4+ enhancer,82,7,0.009684264659881592
A549 G4+ enhancer,82,8,0.007230084855109453
A549 G4+ enhancer,82,9,0.005703936330974102
A549 G4+ enhancer,82,10,0.005902799312025309
A549 G4+ enhancer,82,11,0.0070394850336015224
A549 G4+ enhancer,82,12,0.005502001382410526
A549 G4+ enhancer,82,13,0.003959845285862684
A549 G4+ enhancer,82,14,0.004298090934753418
A549 G4+ enhancer,82,15,0.004641767591238022
A549 G4+ enhancer,82,16,0.004450323525816202
A549 G4+ enhancer,82,17,0.0050994339399039745
A549 G4+ enhancer,82,18,0.006153251975774765
A549 G4+ enhancer,82,19,0.006639683153480291
A549 G4+ enhancer,82,20,0.006116309203207493
A549 G4+ enhancer,82,21,0.0067835315130651
A549 G4+ enhancer,82,22,0.0076314834877848625
A549 G4+ enhancer,82,23,0.007407340221107006
A549 G4+ enhancer,82,24,0.006445981562137604
A549 G4+ enhancer,82,25,0.005042259115725756
A549 G4+ enhancer,82,26,0.0033435907680541277
A549 G4+ enhancer,82,27,0.003649763762950897
A549 G4+ enhancer,82,28,0.005185918882489204
A549 G4+ enhancer,82,29,0.007422186434268951
A549 G4+ enhancer,82,30,0.007309674751013517
A549 G4+ enhancer,82,31,0.005949944257736206
A549 G4+ enhancer,82,32,0.004695729818195105
A549 G4+ enhancer,82,33,0.0038888517301529646
A549 G4+ enhancer,82,34,0.005105073098093271
A549 G4+ enhancer,82,35,0.009184225462377071
A549 G4+ enhancer,82,36,0.014151367358863354
A549 G4+ enhancer,82,37,0.012673156335949898
A549 G4+ enhancer,82,38,0.009008064866065979
A549 G4+ enhancer,82,39,0.00839433167129755
A549 G4+ enhancer,82,40,0.00821006391197443
A549 G4+ enhancer,82,41,0.008480583317577839
A549 G4+ enhancer,82,42,0.009395902045071125
A549 G4+ enhancer,82,43,0.009484544396400452
A549 G4+ enhancer,82,44,0.015237335115671158
A549 G4+ enhancer,82,45,0.04277797043323517
A549 G4+ enhancer,82,46,0.09673570841550827
A549 G4+ enhancer,82,47,0.09511809796094894
A549 G4+ enhancer,82,48,0.04474630951881409
A549 G4+ enhancer,82,49,0.02486070618033409
A549 G4+ enhancer,82,50,0.01273768488317728
A549 G4+ enhancer,82,51,0.008024928160011768
A549 G4+ enhancer,82,52,0.00539675448089838
A549 G4+ enhancer,82,53,0.006159183103591204
A549 G4+ enhancer,82,54,0.008312519639730453
A549 G4+ enhancer,82,55,0.00830800924450159
A549 G4+ enhancer,82,56,0.00761573389172554
A549 G4+ enhancer,82,57,0.005239136982709169
A549 G4+ enhancer,82,58,0.004701291210949421
A549 G4+ enhancer,82,59,0.004387642722576857
A549 G4+ enhancer,82,60,0.005484835244715214
A549 G4+ enhancer,82,61,0.006682954262942076
A549 G4+ enhancer,82,62,0.006440115626901388
A549 G4+ enhancer,82,63,0.0050792573019862175
A549 G4+ enhancer,82,64,0.004146176856011152
A549 G4+ enhancer,82,65,0.0039764405228197575
A549 G4+ enhancer,82,66,0.005176564212888479
A549 G4+ enhancer,82,67,0.005130010191351175
A549 G4+ enhancer,82,68,0.005816415883600712
A549 G4+ enhancer,82,69,0.006012598052620888
A549 G4+ enhancer,82,70,0.006756434682756662
A549 G4+ enhancer,82,71,0.0069099231623113155
A549 G4+ enhancer,82,72,0.008472287096083164
A549 G4+ enhancer,82,73,0.008735371753573418
A549 G4+ enhancer,82,74,0.007791988085955381
A549 G4+ enhancer,82,75,0.005794683936983347
A549 G4+ enhancer,82,76,0.005669665988534689
A549 G4+ enhancer,82,77,0.007056554313749075
A549 G4+ enhancer,82,78,0.010195479728281498
A549 G4+ enhancer,82,79,0.011912474408745766
A549 G4+ enhancer,82,80,0.00839022547006607
A549 G4+ enhancer,82,81,0.006579614244401455
A549 G4+ enhancer,82,82,0.005699459929019213
A549 G4+ enhancer,82,83,0.005856993608176708
A549 G4+ enhancer,82,84,0.0042467182502150536
A549 G4+ enhancer,82,85,0.004198809619992971
A549 G4+ enhancer,82,86,0.003736107610166073
A549 G4+ enhancer,82,87,0.004560825414955616
A549 G4+ enhancer,82,88,0.0037869098596274853
A549 G4+ enhancer,82,89,0.004440574441105127
A549 G4+ enhancer,82,90,0.004697840660810471
A549 G4+ enhancer,82,91,0.004699363838881254
A549 G4+ enhancer,82,92,0.003991561941802502
A549 G4+ enhancer,82,93,0.003152284538373351
A549 G4+ enhancer,82,94,0.003929148893803358
A549 G4+ enhancer,82,95,0.005345033947378397
A549 G4+ enhancer,82,96,0.006206055171787739
A549 G4+ enhancer,82,97,0.009346428327262402
A549 G4+ enhancer,82,98,0.012927568517625332
A549 G4+ enhancer,82,99,0.027413779869675636
A549 G4+ enhancer,83,0,0.023981990292668343
A549 G4+ enhancer,83,1,0.010849098674952984
A549 G4+ enhancer,83,2,0.010255307890474796
A549 G4+ enhancer,83,3,0.011424110271036625
A549 G4+ enhancer,83,4,0.011980689130723476
A549 G4+ enhancer,83,5,0.010980809107422829
A549 G4+ enhancer,83,6,0.010425671935081482
A549 G4+ enhancer,83,7,0.009310055524110794
A549 G4+ enhancer,83,8,0.0070711527951061726
A549 G4+ enhancer,83,9,0.005732334218919277
A549 G4+ enhancer,83,10,0.006010270677506924
A549 G4+ enhancer,83,11,0.007195202633738518
A549 G4+ enhancer,83,12,0.005577957257628441
A549 G4+ enhancer,83,13,0.003954573068767786
A549 G4+ enhancer,83,14,0.004302293062210083
A549 G4+ enhancer,83,15,0.004650793503969908
A549 G4+ enhancer,83,16,0.004540508147329092
A549 G4+ enhancer,83,17,0.005278140306472778
A549 G4+ enhancer,83,18,0.006345489993691444
A549 G4+ enhancer,83,19,0.006791407708078623
A549 G4+ enhancer,83,20,0.0063419523648917675
A549 G4+ enhancer,83,21,0.007214866578578949
A549 G4+ enhancer,83,22,0.008236401714384556
A549 G4+ enhancer,83,23,0.008149201981723309
A549 G4+ enhancer,83,24,0.007028280291706324
A549 G4+ enhancer,83,25,0.005216022487729788
A549 G4+ enhancer,83,26,0.0034119929186999798
A549 G4+ enhancer,83,27,0.00367537047713995
A549 G4+ enhancer,83,28,0.005329996347427368
A549 G4+ enhancer,83,29,0.0076548876240849495
A549 G4+ enhancer,83,30,0.007505033630877733
A549 G4+ enhancer,83,31,0.0060967071913182735
A549 G4+ enhancer,83,32,0.004707333631813526
A549 G4+ enhancer,83,33,0.003960251342505217
A549 G4+ enhancer,83,34,0.0052047609351575375
A549 G4+ enhancer,83,35,0.00962658692151308
A549 G4+ enhancer,83,36,0.014871436171233654
A549 G4+ enhancer,83,37,0.013017794117331505
A549 G4+ enhancer,83,38,0.009138844907283783
A549 G4+ enhancer,83,39,0.008276511915028095
A549 G4+ enhancer,83,40,0.008190231397747993
A549 G4+ enhancer,83,41,0.008480438962578773
A549 G4+ enhancer,83,42,0.009408576413989067
A549 G4+ enhancer,83,43,0.00930077489465475
A549 G4+ enhancer,83,44,0.014690494164824486
A549 G4+ enhancer,83,45,0.041182976216077805
A549 G4+ enhancer,83,46,0.0960608571767807
A549 G4+ enhancer,83,47,0.09652286022901535
A549 G4+ enhancer,83,48,0.044448792934417725
A549 G4+ enhancer,83,49,0.023671450093388557
A549 G4+ enhancer,83,50,0.011716554872691631
A549 G4+ enhancer,83,51,0.007370414212346077
A549 G4+ enhancer,83,52,0.005000674165785313
A549 G4+ enhancer,83,53,0.005829877685755491
A549 G4+ enhancer,83,54,0.008088622242212296
A549 G4+ enhancer,83,55,0.008191931061446667
A549 G4+ enhancer,83,56,0.007579949218779802
A549 G4+ enhancer,83,57,0.005076309200376272
A549 G4+ enhancer,83,58,0.004523353651165962
A549 G4+ enhancer,83,59,0.0043359315022826195
A549 G4+ enhancer,83,60,0.0055395993404090405
A549 G4+ enhancer,83,61,0.006793911103159189
A549 G4+ enhancer,83,62,0.0064724041149020195
A549 G4+ enhancer,83,63,0.0050638518296182156
A549 G4+ enhancer,83,64,0.004182108677923679
A549 G4+ enhancer,83,65,0.003997760824859142
A549 G4+ enhancer,83,66,0.0052871364168822765
A549 G4+ enhancer,83,67,0.005348904989659786
A549 G4+ enhancer,83,68,0.006150153465569019
A549 G4+ enhancer,83,69,0.006228250451385975
A549 G4+ enhancer,83,70,0.006831207778304815
A549 G4+ enhancer,83,71,0.007072036620229483
A549 G4+ enhancer,83,72,0.008775105699896812
A549 G4+ enhancer,83,73,0.009070086292922497
A549 G4+ enhancer,83,74,0.00821246299892664
A549 G4+ enhancer,83,75,0.0059968819841742516
A549 G4+ enhancer,83,76,0.005857719574123621
A549 G4+ enhancer,83,77,0.007291553076356649
A549 G4+ enhancer,83,78,0.010541321709752083
A549 G4+ enhancer,83,79,0.012370134703814983
A549 G4+ enhancer,83,80,0.008465619757771492
A549 G4+ enhancer,83,81,0.006514601409435272
A549 G4+ enhancer,83,82,0.0054836818017065525
A549 G4+ enhancer,83,83,0.005624790675938129
A549 G4+ enhancer,83,84,0.004128369968384504
A549 G4+ enhancer,83,85,0.004192645661532879
A549 G4+ enhancer,83,86,0.00376471527852118
A549 G4+ enhancer,83,87,0.004516479559242725
A549 G4+ enhancer,83,88,0.0038003490772098303
A549 G4+ enhancer,83,89,0.004320130683481693
A549 G4+ enhancer,83,90,0.00465411739423871
A549 G4+ enhancer,83,91,0.004574494436383247
A549 G4+ enhancer,83,92,0.003965913318097591
A549 G4+ enhancer,83,93,0.003085038159042597
A549 G4+ enhancer,83,94,0.0038278247229754925
A549 G4+ enhancer,83,95,0.005269577726721764
A549 G4+ enhancer,83,96,0.006142137106508017
A549 G4+ enhancer,83,97,0.009390673600137234
A549 G4+ enhancer,83,98,0.01286639180034399
A549 G4+ enhancer,83,99,0.027336694300174713
A549 G4+ enhancer,84,0,0.023576412349939346
A549 G4+ enhancer,84,1,0.01078234426677227
A549 G4+ enhancer,84,2,0.010028436779975891
A549 G4+ enhancer,84,3,0.011256084777414799
A549 G4+ enhancer,84,4,0.01188851147890091
A549 G4+ enhancer,84,5,0.01081850565969944
A549 G4+ enhancer,84,6,0.010524139739573002
A549 G4+ enhancer,84,7,0.009486782364547253
A549 G4+ enhancer,84,8,0.00728454627096653
A549 G4+ enhancer,84,9,0.005746932700276375
A549 G4+ enhancer,84,10,0.0060124266892671585
A549 G4+ enhancer,84,11,0.007192928809672594
A549 G4+ enhancer,84,12,0.005473077297210693
A549 G4+ enhancer,84,13,0.0038857883773744106
A549 G4+ enhancer,84,14,0.004301667679101229
A549 G4+ enhancer,84,15,0.0046791513450443745
A549 G4+ enhancer,84,16,0.004512610845267773
A549 G4+ enhancer,84,17,0.005271297879517078
A549 G4+ enhancer,84,18,0.006361498963087797
A549 G4+ enhancer,84,19,0.00677091721445322
A549 G4+ enhancer,84,20,0.006290989927947521
A549 G4+ enhancer,84,21,0.0071473936550319195
A549 G4+ enhancer,84,22,0.00830953661352396
A549 G4+ enhancer,84,23,0.008263638243079185
A549 G4+ enhancer,84,24,0.007057983428239822
A549 G4+ enhancer,84,25,0.0052931224927306175
A549 G4+ enhancer,84,26,0.0034006708301603794
A549 G4+ enhancer,84,27,0.0037134545855224133
A549 G4+ enhancer,84,28,0.005380100570619106
A549 G4+ enhancer,84,29,0.00782539788633585
A549 G4+ enhancer,84,30,0.007791460026055574
A549 G4+ enhancer,84,31,0.006425357889384031
A549 G4+ enhancer,84,32,0.005153106525540352
A549 G4+ enhancer,84,33,0.004325573332607746
A549 G4+ enhancer,84,34,0.0054149082861840725
A549 G4+ enhancer,84,35,0.009769687429070473
A549 G4+ enhancer,84,36,0.015129296109080315
A549 G4+ enhancer,84,37,0.012925079092383385
A549 G4+ enhancer,84,38,0.009167096577584743
A549 G4+ enhancer,84,39,0.008274657651782036
A549 G4+ enhancer,84,40,0.008061995729804039
A549 G4+ enhancer,84,41,0.008469071239233017
A549 G4+ enhancer,84,42,0.009468982927501202
A549 G4+ enhancer,84,43,0.00937951821833849
A549 G4+ enhancer,84,44,0.014364981092512608
A549 G4+ enhancer,84,45,0.04058300331234932
A549 G4+ enhancer,84,46,0.0956382229924202
A549 G4+ enhancer,84,47,0.09717828035354614
A549 G4+ enhancer,84,48,0.044502995908260345
A549 G4+ enhancer,84,49,0.023599162697792053
A549 G4+ enhancer,84,50,0.01161140576004982
A549 G4+ enhancer,84,51,0.007342006545513868
A549 G4+ enhancer,84,52,0.005080017261207104
A549 G4+ enhancer,84,53,0.005834934767335653
A549 G4+ enhancer,84,54,0.008018957450985909
A549 G4+ enhancer,84,55,0.008187364786863327
A549 G4+ enhancer,84,56,0.007651724386960268
A549 G4+ enhancer,84,57,0.005176232662051916
A549 G4+ enhancer,84,58,0.004594459664076567
A549 G4+ enhancer,84,59,0.004324733279645443
A549 G4+ enhancer,84,60,0.005475668702274561
A549 G4+ enhancer,84,61,0.006589372642338276
A549 G4+ enhancer,84,62,0.006365581881254911
A549 G4+ enhancer,84,63,0.005088043864816427
A549 G4+ enhancer,84,64,0.004195865709334612
A549 G4+ enhancer,84,65,0.004048727452754974
A549 G4+ enhancer,84,66,0.005317288916558027
